image_id,classification,min,max,mean,sd,range,sum,zeroes,duplicates,mra_D1_min,mra_D1_max,mra_D1_mean,mra_D1_sd,mra_D1_range,mra_D1_zero,mra_D2_min,mra_D2_max,mra_D2_mean,mra_D2_sd,mra_D2_range,mra_D2_zero,mra_D3_min,mra_D3_max,mra_D3_mean,mra_D3_sd,mra_D3_range,mra_D3_zero,tri_min,tri_max,tri_mean,tri_sd,tri_range,var_sill,var_range,var_kappa,g,zeros,num_peaks,gradient_max,gradient_min,gradient_mean,gradient_stdev,Trimmed_mean,Median,Skew,SD,Max,Left_mean,Left_SD,Left_median,Left_skew,Right_mean,Right_SD,Right_median,Right_skew
11,high,0.0,0.984601736068726,0.363523609511378,0.190041508153033,0.984601736068726,20101.4015115412,14,0,-0.0947400664690645,0.113400148076832,5.548850094281639e-22,0.0054738718228685,0.208140214545896,198,-0.129062119866782,0.157774837622139,-1.12509708202826e-20,0.0103444014688963,0.286836957488921,198,-0.16566922561065,0.132808816162552,1.06368227239358e-20,0.0186980589877364,0.298478041773202,198,4.23722385608752e-07,0.662829035392621,0.0839043703811235,0.0527938628499839,0.662828611670236,0.0415814682547155,0.0836419881336881,2.0,0.294694763162151,14,8337,179.99999997518077,0.0,0.2347834075719969,4.153750475405395,1.4382747115971123e-11,1.3121176020702849e-11,6.195234645590306,2.8337172655810915e-11,5.483639098358141e-10,1.9090711287131305e-11,2.3030426484760248e-11,1.3068614766742499e-11,3.7185046703880142,3.514788418541598e-10,6.039967362202764e-11,3.36191491312476e-10,0.9549929712014452
12,high,0.0,0.98501068353653,0.372799876506013,0.180204613041756,0.98501068353653,20614.3419712765,8,0,-0.0756398103020676,0.0929920548125671,8.56867205647986e-22,0.0058263011960815,0.168631865114635,198,-0.140736329182178,0.211245251933403,4.20754513732296e-21,0.0118368040789577,0.351981581115582,198,-0.205975428166129,0.225413869695309,-1.13210389539526e-21,0.0208346388134469,0.431389297861438,198,3.0733774093938104e-09,0.603688012321703,0.0862387583826105,0.0571117095787551,0.603688009248325,0.0372534524822475,0.0879161006818027,1.5,0.270685686279751,8,8337,179.9999999825859,0.0,0.234783833624058,4.15375042739582,1.9353940262860486e-09,9.33949972914405e-10,13.7993638551728,3.9232471230740025e-08,1.92602601600811e-06,1.1161394382073356e-08,3.5039490156614186e-08,9.33441546280278e-10,8.029256686097765,1.4446629705844314e-06,3.148646577089188e-07,1.39848106073259e-06,0.2249655783985338
13,high,0.0,0.952785730361938,0.384293793479095,0.179723117227639,0.952785730361938,21249.90960422,9,0,-0.0641219282049943,0.0828595004726049,-4.38454742763478e-21,0.0058910193460805,0.146981428677599,0,-0.126863322204887,0.114482398168057,1.22970594205919e-21,0.0109134616714952,0.241345720372945,0,-0.187551330373154,0.246671219140037,3.11242329995758e-20,0.0211824124910872,0.434222549513191,0,8.28276692955463e-07,0.688313009748309,0.0850591108428898,0.0532291790176545,0.688312181471616,0.0353994001177243,0.0841420521178445,1.5,0.263430861402924,9,8337,179.9999999724287,0.0,0.2347840715571518,4.153750394801793,2.7169256417815094e-11,2.062153074168515e-12,18.2202077988491,8.595830383282659e-09,4.87791567138629e-07,1.4045080900407867e-09,7.514625538233434e-09,2.05918333599786e-12,11.841541014313226,3.394472081197363e-07,7.872871274622282e-08,3.040841960455511e-07,0.8605901832673768
14,high,8.06439929874614e-05,0.949851095676422,0.38553699983831,0.154646353769832,0.949770451683435,21318.6539430592,0,0,-0.086882306751224,0.119837296037572,-2.29723374265468e-21,0.0061514113146508,0.206719602788796,0,-0.124619148033094,0.190880777270478,-1.44029837119695e-20,0.0120819575824247,0.315499925303572,0,-0.161758577631585,0.218285037651475,1.8979812336624102e-20,0.0206526183226534,0.380043615283059,0,0.0047173872353881,0.571741051845461,0.0875385355359395,0.0547635980995377,0.567023664610073,0.0260952388378122,0.0702117067972835,1.3,0.225023336364118,0,8323,179.99999996956444,0.0,0.2347854496444867,4.153750120414911,2.017872618944658e-09,1.0349726631275751e-09,8.330253634668466,3.709571824636112e-08,1.40658926284232e-06,1.1892403802413481e-08,3.5816693852616225e-08,1.0347660506226901e-09,6.99382914117874,9.950461844709936e-07,2.571458165921097e-07,9.34580782541161e-07,0.4698393287014633
15,high,0.0011478088563308,0.916209697723389,0.390030040104465,0.155027168020682,0.915061888867058,21567.1010976165,0,0,-0.124501964171691,0.100593750732027,-3.68358844929355e-21,0.0062427790613495,0.225095714903718,198,-0.174748422120755,0.154887339763313,6.15703272489132e-21,0.0124342000613493,0.329635761884068,198,-0.263603315664486,0.179666372032411,5.26613814270241e-20,0.0230325158999867,0.443269687696897,198,0.0030990611814998,0.570000167630597,0.08783256425775,0.0547274406746253,0.566901106449097,0.0266693875250648,0.0745076722769529,1.0,0.223445038504088,0,8328,179.9999999727386,0.0,0.2347881125683678,4.153749691428406,1.8630411421462823e-11,3.7627065092166195e-12,14.472388088676972,2.305003669021704e-09,8.522568606395e-08,3.791889481028416e-10,1.908835043838181e-09,3.7520702690641e-12,11.65437642945318,5.4051390804026534e-08,1.0115115305924782e-08,5.28758903328708e-08,1.360328049643837
16,high,0.0,0.997128307819366,0.377297718620468,0.166057409658551,0.997128307819366,20863.0546488374,19,0,-0.0618386290193666,0.0905692242866789,-4.67579159405091e-22,0.0057244828711705,0.152407853306046,0,-0.124024405444294,0.172346177095146,-2.8076958502106002e-21,0.0117526198477313,0.29637058253944,0,-0.167272629031147,0.288842139452575,-2.53691698422166e-22,0.0214955706026772,0.456114768483722,0,0.0,0.500310866072399,0.0852750812107404,0.0520736588472645,0.500310866072399,0.0335999224216826,0.0990322181105587,1.0,0.246142622029303,19,8320,179.9999999776676,0.0,0.2347872944143544,4.153749824586832,12.226570391411643,10.8569312095642,0.8263113016315687,18.70868838932685,89.082389831543,8.09909980598768,12.401584099388437,7.26725816726685,0.0378625289243487,45.461212036139365,12.570099096487436,41.5109825134277,1.3176269078116578
17,high,0.0,0.968308866024017,0.394969185700841,0.192684488467634,0.968308866024017,21840.2160925137,37,0,-0.0878640566633406,0.0717172095774036,-1.90067722973296e-21,0.005518303987993,0.159581266240744,0,-0.161260877626949,0.248305518399601,-2.0415296210292802e-21,0.0122566070267726,0.409566396026551,0,-0.225611209178621,0.229146050808444,5.541129741897821e-21,0.0220063531411674,0.454757259987065,0,0.0,0.530433788264052,0.0831573433893296,0.0545370611827725,0.530433788264052,0.0444618150213512,0.125123144120409,0.9,0.27574899070239,37,8337,179.99999998161675,0.0,0.234790722695586,4.153748779858984,0.3018361025499438,0.14289815723896,-0.2187999880596652,12.30924704766825,43.3104438781738,-11.352553920022997,8.725673125103278,-8.476054191589355,-1.6926859928358364,7.13755071871656,8.25261109857802,5.14281892776489,1.385722946698572
18,high,0.0,0.982458174228668,0.367273365637616,0.19475144401889,0.982458174228668,20308.7480262976,434,0,-0.0598802699309458,0.0876022462606761,-1.37455972383025e-21,0.0054264519090829,0.147482516191622,0,-0.150102594846318,0.23178875920462,-9.74225519415285e-21,0.0113559239067254,0.381891354050938,0,-0.290377651775153,0.226512409501053,2.60689033677985e-21,0.0210626163180494,0.516890061276206,0,0.0,0.626610818517907,0.0817786283807544,0.0559633545295168,0.626610818517907,0.046108282479391,0.123944508430881,1.1,0.296025460250444,434,8337,179.99999998353465,0.0,0.2347884533281053,4.153749455771312,0.0240120574242703,0.0236509591341018,2.3260163366862923,0.0394523893351311,0.385250091552734,0.0313611173155906,0.0341997620881969,0.0232710745185614,1.4992578775494223,0.2414165708292546,0.0436417272858372,0.227341964840889,1.1899956600641763
19,high,0.0,0.998354613780975,0.379764540412045,0.173553632981665,0.998354613780975,20999.4600266245,6,0,-0.0752336279358963,0.0941563946341177,-4.4067281225788004e-21,0.0055105763172671,0.169390022570014,0,-0.218398937217717,0.19817109939613,4.27936049856003e-21,0.0118510998202471,0.416570036613846,0,-0.186266396678882,0.27872462259376,-3.12148552311289e-20,0.0209075450383399,0.464991019272642,0,4.9247689197035e-07,0.560822543213379,0.0835237603958739,0.0568275371751274,0.560822050736487,0.0351466435146619,0.0952150406117632,1.0,0.255345481895901,6,8337,179.9999999833331,0.0,0.2347876143439663,4.15374960913965,0.3223241994060525,0.151187762618065,0.428050684810752,0.4278089672347743,1.0,0.0657295207269339,0.1249566867608604,9.99999974737875e-05,1.9795885500230976,0.896946626616518,0.1477264173764526,0.997220903635025,-1.262900545419543
20,high,3.45827284036204e-05,0.976922571659088,0.380085426090779,0.16021169413258,0.976887988930685,21017.2037211157,0,0,-0.0917576331606243,0.0849909656879569,-4.74314554133601e-21,0.0058623427965214,0.176748598848581,0,-0.177953842809075,0.161780653862451,1.2190266478233e-20,0.0118709820498443,0.339734496671526,0,-0.17105225695907,0.257638037812248,8.18216425618472e-21,0.0220294525284379,0.428690294771318,0,0.001960748908883,0.67237387169571,0.0829225018678873,0.0560001480858942,0.670413122786827,0.0289818147121212,0.0789422841929083,1.1,0.236939486737327,0,8337,179.9999999796457,0.0,0.2347861114901065,4.1537499222649545,49.97417730827775,49.3376750946045,0.49047404819953,26.40471415021249,193.927764892578,47.76145183732393,22.302068494406267,47.24924468994145,-0.0191655244532077,109.55241792747772,15.38500258076799,105.504825592041,1.1007290164873105
21,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8323,179.73233976960182,0.0,0.2543400815223395,4.152303051980306,3.580708585437491e-10,3.2899089008608945e-10,4.206127882298974,1.2614147335302694e-09,2.14693489652973e-08,7.084746103288412e-10,1.1682253910535423e-09,3.2812100259072e-10,3.364646152212043,1.3652494161062374e-08,2.3546115468908862e-09,1.31425537119867e-08,1.112207853134384
22,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8312,179.5265003144741,0.0,0.2540480087443284,4.152291707525874,0.0,0.0,-0.4993446079155533,1.8685216576403625e-08,2.65858830061916e-07,-4.2120921953207315e-09,1.6145761300672686e-08,0.0,-3.473489137601998,9.540302241921476e-08,3.850328654681652e-08,8.52013393171092e-08,1.3963457988498913
23,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8324,179.54858830571175,0.0,0.2549124186109953,4.1522091889649815,0.3433350287151704,0.1957428753376009,0.3738412022339379,0.4275294142928146,1.0,0.0710719355874876,0.129437271164145,0.0001182416453957,1.8564419055214605,0.8957417435464415,0.1474836378305062,0.997139632701874,-1.2371615523737225
24,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8311,179.5294526219368,0.0,0.2545561688088698,4.152253486098954,-0.0038314889839051,-0.0027555128326639,-0.5587905901246908,0.0469320656244816,0.20313236117363,-0.195549976628266,0.0610518022667711,-0.173333883285522,-1.917947206632329,-0.0032379591199885,0.0431987965473459,-0.0023499631788581,0.1983835939211958
25,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8315,179.4094375371933,0.0,0.2550868126732785,4.152257727361507,-0.0032086127080126,-0.0016358096618205,-1.2737715093905206,0.0774166247202927,0.335168927907944,-0.1221751092655717,0.0713198872524685,-0.104823421686888,-0.8221764294133427,0.0182832679159119,0.0365595862080056,0.0122347879223525,1.1127876464206203
26,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8311,179.44192498922348,0.0,0.2551809903465455,4.152246825847209,1.639854220102268e-09,3.16577784765983e-14,2.190347023523893,8.718261200346544e-09,1.35525851874263e-07,5.0192431257957125e-09,8.600539123097873e-09,3.14582513955431e-14,2.015933654903851,8.06204529100653e-08,1.714517604693002e-08,7.39055465714955e-08,2.2791474584902764
27,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8309,179.6369273364544,0.0,0.2546180040458449,4.15230942866804,2.7771107777019854e-11,2.131615413694665e-12,17.81607327895805,8.877356162542572e-09,4.92665151341498e-07,1.4461324523825494e-09,7.728657603217102e-09,2.1265391791230897e-12,11.606056084490495,3.345361960782613e-07,7.954538382568433e-08,3.0290291874735e-07,0.9257034942728904
28,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8316,179.46752434968948,0.0,0.2541795581477467,4.152290870711294,2.285210939784315e-13,6.01764664031994e-14,4.121841469768928,5.621175182237601e-12,6.14112372065989e-11,1.850010184864149e-12,4.51544928370788e-12,5.859089187670692e-14,3.406577951330542,3.885703048674601e-11,6.26851481102522e-12,3.76762388648588e-11,0.8216790859180303
29,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8305,179.56810933351517,0.0,0.2536981553566376,4.1522863689620735,2.235833119154268e-09,1.050172115935055e-09,5.602673068138365,3.3107549456967664e-08,5.46583521554567e-07,1.0973462273701452e-08,2.8529566794279224e-08,1.0389536453381302e-09,4.63697925541519,3.316132491007109e-07,6.087208653704975e-08,3.100840331171635e-07,1.6266149799089369
30,high,-263.893615722656,51773.83203125,3745.93749639767,8236.25211501699,52037.7256469727,207135359.800806,24830,0,-7928.14530449132,6891.23106983311,-1.44769098972027e-16,306.325995319759,14819.3763743244,3400,-13552.5833151182,16528.8846834364,-4.53911090190517e-16,722.832662317513,30081.4679985546,3400,-16910.5352042755,26654.5718103774,-6.35519157874985e-16,1229.13205815131,43565.1070146529,3400,0.0,56517.5647778164,1917.92758047365,4133.30048894407,56517.5647778164,59754961.6081791,0.118669228630967,0.7,0.676465373640424,24830,8313,179.3816064596176,0.0,0.2541959312759091,4.152268627043061,535.217243539351,0.0445152707397938,2.6401603275266643,8236.17764046772,51773.83203125,2114.540651047121,4803.053674565566,0.0008513662905897,2.933459472859466,31158.23671044953,4885.665675302526,29768.4384765625,1.777717193363788
