Trimmed_mean,Median,Skew,SD,Max,Left_mean,Left_SD,Left_median,Left_skew,Right_mean,Right_SD,Right_median,Right_skew,image_id
7.654664968586021e-07,5.772669169346045e-07,13.873083319210583,9.955570509210487e-05,0.0051165162585675,1.9316333837383833e-05,8.965291438463051e-05,5.77150785829872e-07,8.258724145558316,0.0037730866710521853,0.0008486085823792863,0.0038250032812356,0.38984783428247527,1
-0.002592815600015953,-0.0005433521291706,-1.2884785216424788,0.08319445077843783,0.293428361415863,-0.1861195663271556,0.060900844788156924,-0.177990257740021,-0.5248535172890544,0.009961979557419126,0.04630871769403119,0.0067301136441528,0.37265902190965694,2
0.012277992896405923,0.00835773255676025,3.456850238115208,0.06534854890207069,0.816604852676392,0.03214162241463,0.05891558635005794,0.0082369744777679,2.9077633409837724,0.4894484607946305,0.07500409960877948,0.4665612876415255,1.2842135176698044,3
0.013351978464899493,0.009332056157290849,3.464035175727297,0.06309700664838123,0.819895267486572,0.03270568712491272,0.05748441780340193,0.00923769874498245,2.830152785668646,0.5027218355112765,0.0921497944270304,0.47057868540287,1.4433781333434659,4
0.0029996741928770515,0.00071605845005245,5.394822831124132,0.035616995137554924,0.601238608360291,0.012794778599055345,0.030633112916297087,0.00069617101689795,4.392351301333343,0.3568276215932871,0.05497402419204547,0.3410266041755675,2.0434157761453644,5
52.176038305441374,51.517288208007855,0.3262728149843613,26.419917678617228,189.887252807617,47.49038002170604,21.532437891930183,48.0561180114746,-0.18748089723260505,99.98240886622247,14.787362325104569,95.1133728027344,1.637747931903658,6
2.131941085913843e-11,3.5246873779024e-12,13.39378976593477,1.5401948901865556e-09,4.74276795614514e-08,2.769949339966613e-10,1.2154777369465278e-09,3.51012621746527e-12,9.307561887877311,3.350893693787088e-08,6.9759307276614955e-09,3.22765814075865e-08,0.40663708948411165,7
283.67153437735914,284.397705078125,-1.3605621691962575,23.089613472999467,310.882476806641,232.47611151718056,16.320067116854055,232.828674316406,0.10896215002556336,286.0475213886008,12.491296833815891,288.114196777344,-0.5780560577381255,8
284.83566300920296,286.0985717773435,-1.4736125293184001,22.703101205502175,313.589599609375,231.4874276015893,14.82204761988962,229.514015197754,0.2240188034816803,287.20292568949054,11.3213936506641,288.93098449706997,-0.39599975574270396,9
51.43110587303846,50.6357536315918,0.3874261364321039,26.405554820782857,176.016754150391,43.990742235296516,19.39964568906648,44.7580146789551,-0.1952202780332258,92.90164523963615,14.44022325628326,86.9052276611328,1.6414664443115503,10
1.4382747115971123e-11,1.312117602070285e-11,6.195234645590306,2.8337172655810915e-11,5.483639098358141e-10,1.9090711287131305e-11,2.303042648476025e-11,1.3068614766742499e-11,3.7185046703880142,3.514788418541598e-10,6.039967362202764e-11,3.36191491312476e-10,0.9549929712014452,11
1.9353940262860486e-09,9.33949972914405e-10,13.7993638551728,3.923247123074002e-08,1.92602601600811e-06,1.1161394382073355e-08,3.5039490156614186e-08,9.33441546280278e-10,8.029256686097765,1.4446629705844314e-06,3.1486465770891873e-07,1.39848106073259e-06,0.22496557839853382,12
2.71692564178151e-11,2.062153074168515e-12,18.2202077988491,8.595830383282659e-09,4.87791567138629e-07,1.4045080900407867e-09,7.514625538233434e-09,2.05918333599786e-12,11.841541014313226,3.394472081197363e-07,7.872871274622281e-08,3.0408419604555103e-07,0.8605901832673768,13
2.017872618944658e-09,1.0349726631275751e-09,8.330253634668466,3.709571824636112e-08,1.40658926284232e-06,1.1892403802413481e-08,3.5816693852616225e-08,1.0347660506226901e-09,6.99382914117874,9.950461844709936e-07,2.5714581659210966e-07,9.34580782541161e-07,0.4698393287014633,14
1.8630411421462826e-11,3.7627065092166195e-12,14.472388088676972,2.305003669021704e-09,8.522568606395e-08,3.791889481028416e-10,1.9088350438381818e-09,3.7520702690641e-12,11.65437642945318,5.4051390804026534e-08,1.0115115305924782e-08,5.28758903328708e-08,1.360328049643837,15
12.226570391411643,10.8569312095642,0.8263113016315687,18.708688389326852,89.082389831543,8.09909980598768,12.401584099388435,7.26725816726685,0.03786252892434878,45.461212036139365,12.570099096487436,41.5109825134277,1.3176269078116578,16
0.30183610254994386,0.14289815723896,-0.21879998805966527,12.30924704766825,43.3104438781738,-11.352553920022995,8.725673125103278,-8.476054191589355,-1.6926859928358364,7.13755071871656,8.25261109857802,5.14281892776489,1.385722946698572,17
0.024012057424270355,0.023650959134101847,2.3260163366862923,0.03945238933513113,0.385250091552734,0.031361117315590666,0.03419976208819692,0.0232710745185614,1.4992578775494223,0.24141657082925466,0.04364172728583724,0.227341964840889,1.1899956600641763,18
0.32232419940605256,0.151187762618065,0.428050684810752,0.4278089672347743,1.0,0.06572952072693393,0.12495668676086044,9.99999974737875e-05,1.9795885500230979,0.896946626616518,0.14772641737645265,0.997220903635025,-1.262900545419543,19
49.97417730827775,49.3376750946045,0.49047404819953005,26.404714150212495,193.927764892578,47.76145183732393,22.302068494406267,47.24924468994145,-0.01916552445320775,109.55241792747773,15.38500258076799,105.50482559204099,1.1007290164873105,20
3.580708585437491e-10,3.289908900860895e-10,4.206127882298974,1.2614147335302698e-09,2.14693489652973e-08,7.084746103288414e-10,1.1682253910535425e-09,3.2812100259072e-10,3.364646152212043,1.3652494161062374e-08,2.354611546890886e-09,1.31425537119867e-08,1.112207853134384,21
0.0,0.0,-0.4993446079155533,1.8685216576403622e-08,2.65858830061916e-07,-4.212092195320731e-09,1.6145761300672683e-08,0.0,-3.473489137601998,9.540302241921474e-08,3.850328654681651e-08,8.52013393171092e-08,1.3963457988498913,22
