image_id,classification,min,max,mean,sd,range,sum,zeroes,duplicates,mra_D1_min,mra_D1_max,mra_D1_mean,mra_D1_sd,mra_D1_range,mra_D1_zero,mra_D2_min,mra_D2_max,mra_D2_mean,mra_D2_sd,mra_D2_range,mra_D2_zero,mra_D3_min,mra_D3_max,mra_D3_mean,mra_D3_sd,mra_D3_range,mra_D3_zero,tri_min,tri_max,tri_mean,tri_sd,tri_range,var_sill,var_range,var_kappa,g,zeros,num_peaks,gradient_max,gradient_min,gradient_mean,gradient_stdev
880,med,98.7172698974609,695.967529296875,423.054646958493,174.693249260678,597.250259399414,23393229.7582169,0,0,-52.8784077845095,77.9324040218759,2.47700668208733e-18,3.18742043091528,130.810811806385,0,-76.1892596735302,53.1380295468429,7.72361453907362e-19,5.08671197860743,129.327289220373,0,-111.587205678539,72.3799396460337,1.50307408211854e-17,7.55834563548392,183.967145324573,0,0.454047601067573,276.400568293686,25.6386618874219,23.5170232134568,275.946520692618,58379.8661806857,0.489221373038826,2.0,0.236341235835019,0,8298,179.4512584209442,0.0,2.9842443656968234,4.637220604348543
890,med,194.802307128906,302.055694580078,269.893525873897,25.653374916935,107.253387451172,14924032.406723,0,0,-13.8279491948621,8.91236199443139,-4.691621380069649e-20,0.534409930160779,22.7403111892935,0,-13.0736799254608,9.46847251717828,9.36429726047994e-21,0.920976016464276,22.5421524426391,0,-18.0702974243171,18.57508373808,2.7533276524360603e-19,1.43722645180361,36.6453811623971,0,0.103461431316467,50.5295551859846,4.60650318896573,5.02930288213122,50.4260937546681,1183.39582081855,0.549354092825497,1.1,0.0525652702505681,0,143,180.0,0.0,0.2642504553419619,4.147484564621219
964,low,222.474563598633,311.242340087891,275.529465903011,21.2655437522386,88.7677764892578,15235677.3465729,0,0,-5.78077638474115,5.22452589401593,1.06486697884867e-19,0.350515277425925,11.0053022787571,0,-12.134400784165,8.19232048081187,5.20437195363669e-19,0.657734422370942,20.3267212649769,0,-20.7449941282733,14.162929254944,1.56594333797652e-18,1.22347645224062,34.9079233832173,0,0.0868299712342114,51.5788768997665,3.38800026363874,3.94700178658657,51.4920469285323,898.551708398939,0.60326733173989,1.0,0.0433116799764227,0,8286,387.316497802734,0.0,0.7847530386128089,9.108352727812
910,med,0.0,1.0,0.534169259344406,0.480748643319522,1.0,29537.4233647083,17198,0,-0.594692370186979,0.446298271709901,2.99269350173838e-20,0.0404233059288134,1.04099064189688,4188,-0.718283467989869,0.722228721289814,-5.476506268509421e-20,0.0663001153590063,1.44051218927968,4188,-0.753362511958489,0.788380301160328,7.007705649794841e-21,0.0909265525832206,1.54174281311882,4188,0.0,2.23617898615156,0.143309178728811,0.356856114635867,2.23617898615156,0.239891805184526,0.147225427566145,0.6,0.46372202911486,17198,8299,265.7213821411133,0.0,5.911596057122648,5.769661235892506
891,med,0.0,432.289459228516,185.943040469601,126.165611936835,432.289459228516,10281906.3658071,5472,0,-120.691050342829,66.8226431418561,3.2086862905618504e-19,3.00047600387993,187.513693484685,5382,-106.697685980841,150.23830828384,2.6151112866158698e-18,4.81756036028104,256.935994264681,5382,-87.9868861140157,95.6856939460198,6.47459436244932e-18,7.15659405362099,183.672580060036,5382,0.0,364.475723013683,20.2963096293842,21.841801064033,364.475723013683,90528.2296365441,3.92156871757426,0.6,0.38565731154128,5472,8316,179.99962259369204,0.0,0.2350837021136095,4.153724872751901
936,med,8267.484375,43946.375,18073.0231591331,6490.32029315549,35678.890625,999365888.607422,0,0,-10964.4888716848,9358.71663923086,-4.02218928174113e-17,326.923280441073,20323.2055109156,0,-11264.2451490997,9234.56726022068,2.96693744052915e-16,393.433610986704,20498.8124093204,0,-9305.23902358655,14906.9654391537,3.6431602333674e-16,590.325644690318,24212.2044627403,0,19.6187213159833,68482.046790987,1610.17760508697,2686.16749372398,68462.428069671,98713186.123123,0.629012907749035,0.7,0.202574472192948,0,8291,29459.439453125,0.0,402.7755643705149,923.5864044367786
810,high,-32.0467262268066,31.308141708374,-0.0550244803292628,6.89859357162336,63.3548679351807,-3042.63366428691,0,0,-1.98541192322549,1.69339076122461,2.8579519072172904e-20,0.100296000530272,3.6788026844501,0,-6.31568812455699,6.72600782230016,8.10791100986454e-20,0.389582585470099,13.0416959468571,0,-9.16799235668403,10.7267845338831,1.3120932497852098e-18,1.02654239403187,19.8947768905672,0,0.0941964801809429,21.2193714841435,2.82636439752537,1.9954674901403,21.1251750039626,51.0656544115309,0.0458958562603851,0.0,0.500437866285516,0,8295,180.00327549455687,0.0,0.2469293208417257,4.152963009337408
813,high,0.439816117286682,28.7099647521973,7.45205733906456,4.05767253432698,28.2701486349106,412068.962620914,0,0,-6.25186665913771,3.49759892327758,-8.72385113939481e-20,0.187908714912496,9.74946558241529,0,-7.90568980041601,5.64806394276289,2.15134634892422e-19,0.490564674346297,13.5537537431789,0,-8.75658194367963,9.45052770662254,1.80673696228874e-18,0.84969945123557,18.2071096503022,0,0.0532755167006887,27.41041272615,2.56608991589682,2.13663548174155,27.3571372094494,16.6455737117987,0.0815722148038961,0.7,0.302887141792397,0,8295,179.9986558392411,0.0,0.2367624304194795,4.153514971606216
738,high,-3.34585523605347,120.274627685547,18.9413351746675,16.8611144245411,123.6204829216,1047380.06981841,44,0,-8.15707055702408,13.6099425190952,4.33045594283761e-19,0.516387151803624,21.7670130761193,0,-22.7561292984457,33.127093717792,1.0329314654861e-18,1.23435983502957,55.8832230162377,0,-35.9461929098474,30.8259941901408,1.87051932750676e-18,2.09795786523155,66.7721870999883,0,1.5280488926846396e-16,84.0226330884745,6.07791156828193,6.76706908385319,84.0226330884745,318.665758961981,0.206735141127106,0.0,0.500437866285516,44,8337,179.99999999999994,0.0,0.2347797929814651,4.153751449489913
806,high,-33.3265991210938,29.1191730499268,-0.0204688345787066,7.23543123320214,62.4457721710205,-1131.84467686416,0,0,-5.04614064399565,2.79386600085409,1.2031005010075e-20,0.122160531937956,7.84000664484974,0,-7.6452959005742,6.29315299405527,1.0075360096821901e-19,0.420125421198811,13.9384488946295,0,-11.2853827589264,8.99237879578938,-1.02085508808761e-18,1.08912708380034,20.2777615547158,0,0.0572582588333794,23.7803183337585,2.93840228463659,2.10854689058903,23.7230600749251,53.0998763691734,0.111279758871082,0.0,0.500437866285516,0,8315,180.02738992869854,0.0,0.2485936113661805,4.152714575121564
