,gradient_max,gradient_min,gradient_mean,gradient_stdev
96,31023.5771484375,0.0,496.9722873472347,1126.5539492988098
97,31023.5771484375,0.0,496.9722873472347,1126.5539492988098
98,31023.5771484375,0.0,496.9722873472347,1126.5539492988098
99,31023.5771484375,0.0,496.9722873472347,1126.5539492988098
100,179.9999999999998,0.0,0.23477979283753986,4.153751449540349
101,179.99999999999972,0.0,0.23477979286685344,4.153751449532549
102,179.99999999999972,0.0,0.23477979286031556,4.153751449536708
103,179.99999999999957,0.0,0.23477979286935258,4.1537514495338215
104,179.99999999999963,0.0,0.23477979287158723,4.153751449533471
105,179.99999999999966,0.0,0.2347797928663729,4.153751449533513
106,179.9999999999996,0.0,0.23477979286167466,4.153751449534212
107,179.99999999999957,0.0,0.2347797928650263,4.153751449533183
108,179.99999999999963,0.0,0.23477979286593229,4.153751449533631
109,179.99999999999986,0.0,0.23477979286577466,4.153751449533154
110,179.99999999999972,0.0,0.23477979280641167,4.153751449547903
111,179.99999999999937,0.0,0.2347797928199994,4.153751449541207
112,179.99999999999983,0.0,0.2347797928036949,4.153751449547173
113,179.9999999999998,0.0,0.23477979280593694,4.153751449546294
114,179.9999999999998,0.0,0.23477979279428912,4.153751449550442
115,179.9999999999998,0.0,0.2347797928029297,4.153751449548318
116,179.99999999999986,0.0,0.23477979280303568,4.153751449548354
117,179.9999999999999,0.0,0.23477979281346387,4.1537514495477135
118,179.99999999999974,0.0,0.2347797928391205,4.153751449541489
119,179.9999999999998,0.0,0.23477979283619183,4.153751449539076
120,180.0,0.0,0.23477979494292053,4.153751449329019
121,180.0,0.0,0.2347797948853319,4.15375144935341
122,180.0,0.0,0.23477979493343026,4.153751449346315
123,180.0,0.0,0.2347797948688654,4.1537514493645205
124,180.0,0.0,0.23477979498438914,4.153751449360062
125,180.0,0.0,0.23477979520120462,4.153751449324782
126,180.0,0.0,0.23477979503845167,4.153751449329233
127,180.0,0.0,0.2347797951321101,4.153751449316913
128,180.0,0.0,0.23477979499609972,4.153751449330203
129,180.0,0.0,0.23477979495006612,4.153751449343274
130,180.0,0.0,0.23477979947727987,4.153751447703766
131,179.9999999999701,0.0,0.23477979740722674,4.153751448644555
132,179.99999999995552,0.0,0.23477979700079668,4.153751448622284
133,179.9999999973282,0.0,0.23477979691301226,4.153751448693032
134,179.9999999952159,0.0,0.2347797971438704,4.153751448756926
135,179.9999999987117,0.0,0.23477979738864793,4.153751448695789
136,179.99999999999872,0.0,0.2347797968459722,4.15375144876958
137,179.99999999999864,0.0,0.23477979690243375,4.153751448786113
138,179.99999999934707,0.0,0.23477979689509046,4.153751448732594
139,179.99999999862646,0.0,0.23477979686029335,4.153751448822125
140,180.0,0.0,0.2347797927650379,4.153751449548472
141,180.0,0.0,0.2347797928125212,4.153751449532847
142,180.0,0.0,0.23477979276943312,4.153751449550622
143,180.0,0.0,0.23477979278747726,4.153751449540285
144,180.0,0.0,0.23477979280605832,4.1537514495362995
145,180.0,0.0,0.23477979278898506,4.153751449540505
146,180.0,0.0,0.2347797927715441,4.153751449547305
147,180.0,0.0,0.23477979277644934,4.153751449544748
148,180.0,0.0,0.23477979278555494,4.153751449544589
149,180.0,0.0,0.23477979280020528,4.153751449539221
150,180.0,0.0,0.23477979432682336,4.153751449227161
151,179.9999999999701,0.0,0.23477979411057134,4.15375144930428
152,179.99999999995552,0.0,0.23477979390741904,4.153751449356064
153,179.9999999973282,0.0,0.23477979418842768,4.153751449299902
154,179.9999999952159,0.0,0.23477979434649893,4.153751449237365
155,179.9999999987117,0.0,0.23477979439677799,4.153751449219171
156,179.99999999999872,0.0,0.2347797941732496,4.153751449300977
157,179.99999999999864,0.0,0.23477979402040788,4.153751449331518
158,179.99999999934707,0.0,0.2347797941602663,4.153751449297619
159,179.99999999862646,0.0,0.23477979411440797,4.15375144931737
160,179.99999999915647,0.0,0.2347797935167354,4.153751449433615
161,179.99999999811072,0.0,0.23477979345627528,4.153751449465877
162,179.99999999965345,0.0,0.23477979345717817,4.153751449455323
163,179.99999999816546,0.0,0.234779793491281,4.153751449453973
164,179.9999999983911,0.0,0.23477979348327613,4.153751449454057
165,179.99999999470035,0.0,0.23477979341821786,4.1537514494623915
166,179.99999999844997,0.0,0.23477979328810528,4.153751449484259
167,179.99999999619598,0.0,0.23477979323503245,4.1537514494853465
168,179.99999999838278,0.0,0.23477979325194634,4.153751449487992
169,179.9999999979083,0.0,0.2347797933740038,4.153751449471435
170,180.0,0.0,0.23477979359778442,4.153751449322808
171,180.0,0.0,0.23477979353684117,4.153751449342524
172,180.0,0.0,0.23477979360564188,4.15375144932134
173,180.0,0.0,0.2347797935798215,4.153751449329918
174,180.0,0.0,0.23477979353256637,4.153751449344118
175,180.0,0.0,0.23477979350687958,4.153751449350489
176,180.0,0.0,0.2347797935263533,4.1537514493443135
177,180.0,0.0,0.23477979352170752,4.153751449344195
178,180.0,0.0,0.23477979352503464,4.1537514493424395
179,180.0,0.0,0.2347797935254598,4.1537514493452505
180,180.0,0.0,0.23477979478478594,4.1537514491841145
181,180.0,0.0,0.23477979489439718,4.1537514491662195
182,180.0,0.0,0.2347797946426737,4.15375144920551
183,180.0,0.0,0.23477979471208585,4.15375144919369
184,180.0,0.0,0.23477979513572222,4.153751449131041
185,180.0,0.0,0.2347797955531801,4.153751449063727
186,180.0,0.0,0.23477979555295167,4.1537514490610565
187,180.0,0.0,0.23477979541504096,4.1537514490712475
188,180.0,0.0,0.2347797949896932,4.153751449143333
189,180.0,0.0,0.23477979472642235,4.153751449195569
190,180.0,0.0,0.23477979300121432,4.153751449526146
191,180.0,0.0,0.234779792955397,4.153751449534204
192,180.0,0.0,0.23477979299508364,4.1537514495270385
193,180.0,0.0,0.2347797929599814,4.1537514495328685
194,180.0,0.0,0.23477979291672035,4.153751449538734
195,180.0,0.0,0.23477979290459094,4.153751449539616
196,180.0,0.0,0.23477979291990236,4.1537514495378804
197,180.0,0.0,0.23477979293478735,4.153751449536516
198,180.0,0.0,0.23477979295428472,4.153751449534159
199,180.0,0.0,0.23477979296015733,4.153751449535388
200,179.99999999993736,0.0,0.23477979283842948,4.153751449548826
201,179.99999999995896,0.0,0.23477979286786707,4.15375144954376
202,179.99999999994014,0.0,0.23477979285713604,4.1537514495467995
203,179.99999999997084,0.0,0.2347797928618181,4.15375144954651
204,179.99999999995663,0.0,0.23477979286055364,4.153751449546821
205,179.99999999996166,0.0,0.2347797928595543,4.153751449546418
206,179.99999999996984,0.0,0.23477979286079528,4.15375144954558
207,179.99999999996848,0.0,0.23477979286179382,4.153751449545784
208,179.99999999996032,0.0,0.23477979286267506,4.153751449546015
209,179.99999999991505,0.0,0.2347797928664506,4.153751449544534
210,179.99999999998343,0.0,0.23477979274896382,4.153751449560298
211,179.99999999998326,0.0,0.2347797927498097,4.153751449560158
212,179.99999999998212,0.0,0.23477979274974434,4.153751449560206
213,179.9999999999803,0.0,0.2347797927500056,4.153751449560166
214,179.99999999998292,0.0,0.23477979274993596,4.153751449560158
215,179.9999999999866,0.0,0.23477979274974034,4.153751449560199
216,179.99999999998963,0.0,0.23477979274985408,4.153751449560155
217,179.99999999999008,0.0,0.23477979274978336,4.153751449560181
218,179.99999999998235,0.0,0.2347797927496447,4.153751449560217
219,179.99999999998457,0.0,0.23477979274969454,4.153751449560191
220,179.9999999999797,0.0,0.23477979274737978,4.153751449560509
221,179.99999999999795,0.0,0.23477979274712468,4.153751449560536
222,179.99999999998514,0.0,0.23477979274734184,4.153751449560532
223,179.9999999999944,0.0,0.2347797927472469,4.1537514495605485
224,179.99999999999798,0.0,0.23477979274722935,4.1537514495605405
225,179.9999999999991,0.0,0.23477979274719007,4.1537514495605325
226,179.99999999999932,0.0,0.23477979274703828,4.153751449560559
227,179.99999999999957,0.0,0.23477979274704527,4.1537514495605485
228,179.99999999999912,0.0,0.23477979274702268,4.153751449560547
229,179.99999999999937,0.0,0.23477979274707253,4.153751449560527
230,179.99999999999997,0.0,0.23477979274650262,4.153751449560647
231,179.99999999999997,0.0,0.23477979274641683,4.1537514495606525
232,179.99999999999997,0.0,0.23477979274649471,4.153751449560652
233,179.99999999999997,0.0,0.2347797927464952,4.153751449560652
234,179.99999999999997,0.0,0.23477979274649705,4.15375144956065
235,179.99999999999997,0.0,0.23477979274648236,4.1537514495606445
236,179.99999999999997,0.0,0.234779792746459,4.153751449560648
237,179.99999999999997,0.0,0.23477979274644017,4.153751449560647
238,179.99999999999997,0.0,0.23477979274641173,4.15375144956065
239,179.99999999999997,0.0,0.234779792746389,4.153751449560655
240,180.3751405775547,0.0,3.540702466213467,4.895958820901222
241,180.93285077810287,0.0,3.478674542387784,4.68812059174636
242,180.55878627300262,0.0,3.5430757681508993,4.597487459314911
243,180.6872563958168,0.0,3.379757648494869,4.416912038689444
244,180.0,0.0,3.5238038311049387,4.581660902983678
245,180.0,0.0,3.6761677556662566,4.900790559715383
246,180.0,0.0,3.8367973739856303,5.0629789537874625
247,180.0,0.0,3.96579208560527,4.884266426866851
248,180.0,0.0,3.899438742261098,4.756829122639059
249,180.07218139618635,0.0,3.629848696723976,4.648815087112553
250,180.0128097012639,0.0,0.24225951800135698,4.153390061712264
251,180.02100537531078,0.0,0.24206366709361937,4.1533816167243645
252,180.01406442932785,0.0,0.24168102698601254,4.153379269042962
253,180.03561180457473,0.0,0.24226050384695857,4.153312599694277
254,180.01596739329398,0.0,0.24196852238401878,4.153391403394184
255,180.015187936835,0.0,0.24173722883017176,4.153468487154677
256,180.02826429530978,0.0,0.24213541218307758,4.153303938600852
257,180.01466769352555,0.0,0.2419419264670146,4.153517464432753
258,180.02917298674583,0.0,0.24269649461487955,4.153305601416276
259,180.02492181397974,0.0,0.24189150506239637,4.153440075059086
260,180.01744785159826,0.0,0.2407473940332927,4.152989918871489
261,180.01448209118098,0.0,0.24048207970486957,4.152872728560842
262,180.01157662831247,0.0,0.2403805973255327,4.1530047129022485
263,180.0100388340652,0.0,0.2405458774615804,4.152613129830486
264,180.01453235652298,0.0,0.24077943010325206,4.152904528608129
265,180.01866914331913,0.0,0.24041016534925566,4.15297088469516
266,180.0109177539125,0.0,0.24098048525470858,4.152668308762054
267,180.0217673368752,0.0,0.24085622807377588,4.152943227410259
268,180.01500000059605,0.0,0.24123348864193772,4.152593990981804
269,180.01650212332606,0.0,0.24058727737255067,4.152782812295682
270,179.99950680765323,0.0,0.23986850576314384,4.152946454251954
271,179.9999745383866,0.0,0.23984002701010196,4.152968044205729
272,179.99995740575105,0.0,0.23973573066658407,4.152954153653667
273,179.99997964671093,0.0,0.23977023597610844,4.152964066732357
274,179.9999975545802,0.0,0.23980198067416772,4.15298825079939
275,179.99999974403704,0.0,0.2396042137135675,4.153038659202826
276,179.9999983125814,0.0,0.23960756310696654,4.153040836767537
277,179.99999633652578,0.0,0.2397645648068697,4.153002350829537
278,179.9999933653694,0.0,0.239797171302805,4.152981089441369
279,179.99998953344584,0.0,0.23978311099421984,4.152987856488594
280,180.0,0.0,0.23885080508365822,4.153229427023278
281,180.0,0.0,0.23940109466931866,4.153178002610024
282,180.0,0.0,0.23867517279160064,4.153262924360329
283,180.0,0.0,0.23857724010892015,4.153284571603165
284,180.0,0.0,0.23897871543839963,4.153259878439635
285,179.99999999999997,0.0,0.23908232089502696,4.153249777150104
286,180.0,0.0,0.2396276651463146,4.1532011693245785
287,180.0,0.0,0.24028202379939334,4.153139671866579
288,180.0,0.0,0.24047342046633022,4.153105611954206
289,180.0,0.0,0.2398937155428289,4.153151472414214
290,180.0,0.0,0.24757034718840934,4.152089337001179
291,180.0,0.0,0.24760671781407387,4.152033947775135
292,180.0,0.0,0.24709479746532845,4.152167670127546
293,180.0,0.0,0.24686514147640787,4.152208066501218
294,180.0,0.0,0.24705218915689142,4.152151374435784
295,180.0,0.0,0.2473491147346235,4.152130815313064
296,180.0,0.0,0.24732132557944156,4.152124573182051
297,180.0,0.0,0.2471561359362709,4.1521351936041055
298,180.0,0.0,0.24706192360679907,4.1521191168037195
299,180.0,0.0,0.2475150806741364,4.15206193041948
300,419.34970092773403,0.0,1.2999551887476517,10.037604087273312
301,399.34268188476597,0.0,1.236343870200025,9.429151697422055
302,410.252426147461,0.0,1.2686672108778683,9.759374477900078
303,401.19868469238304,0.0,1.2517190268483054,9.486174594602158
304,398.144836425781,0.0,1.2478873056108128,9.397552270533216
305,399.866317749023,0.0,1.2212892137317726,9.445793519484354
306,394.96598815918003,0.0,1.2159638849564791,9.29925646732981
307,395.614883422852,0.0,1.2115806057045504,9.31803648494242
308,392.18179321289097,0.0,1.1997220518950014,9.219036173029417
309,392.20979309081997,0.0,1.188047426489487,9.220377381991357
310,184.29752779006958,0.0,1.667450079681894,3.948297252327407
311,180.94542360305786,0.0,1.5865379677901645,4.132368174762951
312,181.35563385486603,0.0,1.5366213627519294,3.9453353271784564
313,181.17716813087463,0.0,1.5621175677281496,4.012974485966278
314,184.5160355567932,0.0,1.6160149404533382,4.00243137386749
315,183.37964153289795,0.0,1.6177621991542785,3.998579926178387
316,183.38702130317688,0.0,1.611029706832587,3.958512973248005
317,182.13918375968933,0.0,1.602138833332373,3.9707995838431023
318,181.3894692659378,0.0,1.6056854273694443,3.9970378166074796
319,181.08564364910126,0.0,1.6158243068832359,4.060177713252593
320,181.59939754009247,0.0,1.3084383478723862,4.003084358155871
321,180.13839162886143,0.0,1.1838718057770399,4.084156722717172
322,180.22947950661182,0.0,1.1618206393270567,3.9829045130577785
323,182.1752827167511,0.0,1.145397547228772,4.019689634792324
324,184.98347854614258,0.0,1.2039437021671795,4.00797219207478
325,181.1711004972458,0.0,1.2374731855382604,4.019299578192031
326,180.5198467373848,0.0,1.2293387565292886,4.0128040271053855
327,182.40882396697998,0.0,1.186056573611986,4.0296828541341405
328,182.97758269309998,0.0,1.1880231681974247,4.017014242731724
329,181.88029599189758,0.0,1.1987987891246696,4.032900748553858
330,186.5938048362732,0.0,1.3898287507558724,4.02573480718803
331,182.3423969745636,0.0,1.198972699556591,4.147808186387985
332,186.9191131591797,0.0,1.2505329194987354,4.081907894118589
333,182.94711875915527,0.0,1.300185268480565,4.080013916110631
334,183.48128938674927,0.0,1.308018922441896,4.020830676826147
335,183.76228857040405,0.0,1.2647370385870713,4.04120559893235
336,186.44632148742676,0.0,1.2257563148253592,4.044185770380344
337,185.4747929573059,0.0,1.2414169389244465,4.063312326156689
338,184.18451976776123,0.0,1.2493797532858255,4.077439794283276
339,180.5876668691635,0.0,1.2128608648353667,4.087607413072016
340,184.28856372833252,0.0,1.0765691318530237,4.170129008371207
341,181.5742530822754,0.0,0.9195767948051042,4.1401057026197865
342,183.6288285255432,0.0,0.9250605464452626,4.19154344524636
343,182.265545129776,0.0,0.9140461247710853,4.150931489758021
344,182.74180388450623,0.0,0.9122709871811412,4.153398172587661
345,182.200781583786,0.0,0.9197019121047327,4.189053125660623
346,182.324072599411,0.0,0.9250600651491984,4.184861732456061
347,183.84685564041138,0.0,0.9095476686808847,4.126090119071513
348,184.60725593566895,0.0,0.9190153319230863,4.120769521839606
349,183.5622911453247,0.0,0.9128639804800079,4.122232737480029
350,179.51366466283798,0.0,0.37972453170315484,4.140399877114032
351,179.73442631959915,0.0,0.38634874561875054,4.140534095364841
352,180.0,0.0,0.3743961840432209,4.141950185088514
353,179.3871493935585,0.0,0.3841512395837498,4.139419368487127
354,179.41038572788239,0.0,0.3844269584570802,4.139724543141184
355,179.58482122421265,0.0,0.38498996625987314,4.138989699457807
356,179.94976188987494,0.0,0.380197832318871,4.140937729377921
357,179.51023077964783,0.0,0.38277136486638047,4.138579597984996
358,179.53780829906464,0.0,0.382265450545877,4.139017269674054
359,179.45858746767044,0.0,0.3841107587403842,4.139187769404545
360,179.9999999971235,0.0,0.2347798059820265,4.153751447219824
361,179.99999999761854,0.0,0.2347798051552974,4.15375144736173
362,179.99999999591998,0.0,0.2347798034897811,4.153751447722017
363,179.9999999953666,0.0,0.2347798041612834,4.153751447697337
364,179.9999999960633,0.0,0.2347798018133423,4.153751448176745
365,179.9999999967503,0.0,0.23477980246597183,4.15375144799569
366,179.9999999973232,0.0,0.23477980336031368,4.153751447917942
367,179.99999999787187,0.0,0.23477980539257703,4.1537514476667035
368,179.99999999786928,0.0,0.23477980976048254,4.153751447054514
369,179.99999999771603,0.0,0.2347798073526384,4.153751447274234
370,179.99999997923464,0.0,0.23477988335640093,4.153751433043535
371,179.99999998091417,0.0,0.23477987985463616,4.153751431942058
372,179.9999999710572,0.0,0.2347798664190979,4.153751436242308
373,179.99999996749213,0.0,0.23477987682024762,4.153751434603183
374,179.99999997295052,0.0,0.2347798530101895,4.153751439497467
375,179.9999999781364,0.0,0.2347798647135154,4.1537514367542485
376,179.99999998168434,0.0,0.23477987152726834,4.153751436634683
377,179.99999998517595,0.0,0.2347799034758887,4.153751432448944
378,179.99999998450298,0.0,0.23477995462044207,4.153751424313752
379,179.9999999820943,0.0,0.23477991988053973,4.153751427355269
380,179.99999936258098,0.0,0.23477989219720016,4.153751438661742
381,179.99999973682557,0.0,0.2347799269533104,4.153751433864738
382,179.99999924142418,0.0,0.23477989879274708,4.153751438059669
383,179.9999992737621,0.0,0.23477991398176823,4.153751436624119
384,179.99999954793708,0.0,0.23477991826072947,4.1537514364870525
385,179.99999964454437,0.0,0.23477993387863155,4.153751435011776
386,179.99999976094878,0.0,0.23477994017093987,4.153751434978646
387,179.9999998102088,0.0,0.23477994814181022,4.153751434635688
388,179.99999980226892,0.0,0.2347799555588641,4.15375143371512
389,179.99999976425565,0.0,0.2347799475827668,4.153751434190308
390,290.737167358398,0.0,3.56359810017963,6.341258535476883
391,271.5673828125,0.0,3.4525292825273346,5.7574073685552305
392,280.916313171387,0.0,3.4523142987994135,6.064081917639757
393,278.4336166381836,0.0,3.380278518437378,5.966388572637434
394,277.4506149291992,0.0,3.333460025219102,5.955464041869014
395,286.770957946777,0.0,3.3529699526782952,6.210112881910312
396,266.7155990600586,0.0,3.347141335253477,5.659213821450543
397,278.3127975463867,0.0,3.3942504539939953,5.9380138257890085
398,262.0231704711914,0.0,3.2922185208170185,5.498690504708809
399,265.0879745483398,0.0,3.3003465224424176,5.589098358211138
400,256.5617523193359,0.0,2.084431874885872,5.378082663295112
401,225.1121978759766,0.0,2.056318948091484,4.658346879926195
402,237.5139541625977,0.0,2.0737039920030544,4.943905621120976
403,221.7740249633789,0.0,2.058153998494903,4.612393604428314
404,215.9005546569824,0.0,2.0549019157165893,4.492169211881551
405,218.596607208252,0.0,2.0939627244991343,4.518681730343947
406,216.3529014587402,0.0,2.2034055306289346,4.582706365302838
407,219.9103317260742,0.0,2.2195967222656683,4.6251739698773155
408,218.8338432312012,0.0,2.0945828164647247,4.53398761916147
409,216.023551940918,0.0,1.9565347918300153,4.465827118167714
410,251.90736389160162,0.0,2.7299230582904874,5.193793231979978
411,214.3632698059082,0.0,2.6741009174439165,4.41515171040047
412,234.2619209289551,0.0,2.655829258070091,4.806868300593485
413,212.2503356933594,0.0,2.5934456084041537,4.407555732701472
414,205.0045108795166,0.0,2.6058237344097877,4.269833332526495
415,200.8072376251221,0.0,2.7680603322472748,4.238184570240506
416,208.2087306976318,0.0,2.9499209116658673,4.416278016337442
417,199.6170749664307,0.0,2.9247521868613258,4.296264342927252
418,207.6595249176025,0.0,2.792488511491172,4.337634092234036
419,204.7720012664795,0.0,2.6008166359972362,4.298681275101639
420,347.364685058594,0.0,2.535159196157736,7.927382002190323
421,304.023719787598,0.0,2.478393516735435,6.634935905517337
422,333.851196289062,0.0,2.5862982318054057,7.526300796208409
423,316.601806640625,0.0,2.50771676056263,7.0187045611966585
424,306.708557128906,0.0,2.5164356005212394,6.721276070625604
425,306.448364257812,0.0,2.6030781918650883,6.7269533141881235
426,295.464584350586,0.0,2.553339516594963,6.37338575330764
427,297.552543640137,0.0,2.5479067066447376,6.434032287035292
428,290.579467773438,0.0,2.483483574173542,6.24323962498148
429,292.00700378418003,0.0,2.465726577933657,6.286134504676886
430,351.734375,0.0,6.818831043436943,8.861385817708353
431,348.337707519531,0.0,4.954060226696005,8.336762136392354
432,352.56396484375,0.0,4.880838313216647,8.406033609022666
433,352.791137695312,0.0,4.930140332133866,8.434806826838146
434,352.405532836914,0.0,5.0391232999289395,8.501862388026822
435,352.227416992188,0.0,5.101875395526403,8.501393111119746
436,351.46240234375,0.0,5.061138245039586,8.57438067883897
437,350.634948730469,0.0,4.910895954039021,8.479085640230124
438,349.340209960938,0.0,5.032304174644755,8.390262973060814
439,349.13778686523403,0.0,4.956196295714062,8.276862560962496
440,349.42236328125,0.0,2.54047917925083,7.985737933503455
441,305.043968200684,0.0,2.481710533060833,6.665157129131246
442,335.46833801269497,0.0,2.5910176343799804,7.573446657451325
443,317.560272216797,0.0,2.5109635148504106,7.047068328379389
444,307.18708801269497,0.0,2.518895379070859,6.7353409313174994
445,306.748756408691,0.0,2.605247998347417,6.735593633506498
446,295.669540405273,0.0,2.555648011281425,6.3791611513642605
447,297.739311218262,0.0,2.550018498214004,6.439364910646236
448,290.83238983154297,0.0,2.4856521893178996,6.250517894480119
449,292.569190979004,0.0,2.468326402451709,6.302479455796445
450,608.515014648438,0.0,2.6999113928274654,16.171776186064218
451,341.939575195312,0.0,2.098980299658724,7.737808095826445
452,432.560821533203,0.0,2.245776424770694,10.403847819856482
453,222.464038848877,0.0,2.222353866405327,4.502264785102078
454,180.0,0.0,2.0575223685252855,4.19314065794694
455,180.0,0.0,1.8606682410449695,4.304862150318068
456,185.75238800048896,0.0,1.9733765865523807,4.487903689278848
457,180.0,0.0,1.8831439078630556,4.338247385665099
458,180.0,0.0,1.9016547274059925,4.219022782951248
459,183.2861785888672,0.0,2.172303897218761,4.099441077695385
460,316.86628723144497,0.0,3.741169738866876,9.419520093686899
461,227.5169296264648,0.0,3.1960160837618745,5.638841635200142
462,263.8723983764648,0.0,3.656579106924228,7.598346420039948
463,197.4974536895752,0.0,3.732586989196411,5.626492515353467
