Compression,Train_validate,Edges,Mean,Trimmed_mean,Median,Skew,Is_poisson,SD,Max,Min,Range,Avg,Left_mean,Left_SD,Left_median,Left_skew,Right_mean,Right_SD,Right_median,Right_skew,image_id
0.0,validate,227715.0,275.43506649550466,279.0066970847271,280.449890136719,-0.5584279853199229,0.0,21.372253320730348,308.881195068359,215.431060791016,93.45013427734298,15230457.436935425,245.03008362652233,7.443297145929733,243.609466552734,0.30331334074771604,287.10295299223503,10.949764985617778,289.904205322266,-0.49588844019194406,0
0.0,validate,0.0,204.01466476613726,205.46172472943277,206.15103912353499,-0.5704660814824671,0.0,9.126212986095366,222.92919921875,184.245254516602,38.68394470214801,11281194.902908325,192.6517622774715,4.768305243253373,191.7884826660155,0.416890750908855,209.81624504022244,3.823911725005351,209.91485595703102,0.3031973556908773,1
0.0,validate,0.0,4.792154194709535,4.953145451410331,4.9797341823577845,-2.416154395412669,1.0,0.46893491082754113,5.15570116043091,2.65034103393555,2.50536012649536,264986.9583506584,3.4016546311658113,0.2574955241780852,3.40128803253174,-0.15049741296027694,4.917935052111082,0.20754464938841063,4.98803377151489,-2.403219921788039,2
0.0,validate,224400.0,275.50405875013934,279.2740182137862,280.5528259277345,-0.5971103830762688,0.0,21.46571871233691,308.572296142578,219.120956420898,89.45133972168,15234272.432647705,245.38097683176017,8.647613450448345,243.564102172852,0.27270099692420013,287.4235810812035,10.601205606945781,289.977355957031,-0.44910173270947434,3
0.0,validate,0.0,204.5208981310328,204.18668719836734,205.0597457885745,0.08586423666678362,0.0,9.769184701670138,222.129898071289,189.805435180664,32.324462890625,11309187.583053589,196.32437105346088,4.642758920075734,195.009185791016,0.5534384402151357,213.57535728576843,4.56657387168759,214.142852783203,-0.08026309358312139,4
0.0,validate,0.0,4.787217970445959,4.95530590363441,4.9779262542724645,-2.4532206435424535,1.0,0.47448354871004944,5.14840602874756,2.58760046958923,2.5608055591583305,264714.00489377975,3.3711186824417365,0.2557271723420733,3.36659026145935,-0.19224790474855144,4.914888298384829,0.2060157296365627,4.98531103134155,-2.5919359529073835,5
0.0,validate,248115.0,276.4703731423727,280.4502332557339,281.60920715331997,-0.6188523619060252,0.0,22.503513839617856,322.083618164062,214.748504638672,107.33511352539,15287705.75328064,246.2218983459107,10.624327612634838,244.086151123047,0.2340963333919928,289.545035062269,10.491603759802576,291.9825744628905,-0.33279844398682884,6
0.0,validate,223125.0,275.4659503196125,279.0463706091333,280.59928894043003,-0.5715207175425812,0.0,21.395702939283286,306.562377929688,221.157287597656,85.40509033203202,15232165.188873291,245.8637270151942,8.385536669063592,244.654251098633,0.18702415641111012,287.59011667185416,10.515214464253312,290.215057373047,-0.4795246929682398,7
0.0,validate,218535.0,275.4331297239772,278.8765370137107,280.4330444335935,-0.5386280676200909,0.0,21.33955816803585,309.28857421875,225.891067504883,83.39750671386699,15230350.341217041,247.72733832181686,9.415586170161678,244.91555023193348,0.5222489618189858,288.472536230696,9.832479770464268,290.96992492675747,-0.44650738472946494,8
0.0,validate,241740.0,276.0330275617264,279.905373828724,281.0089111328125,-0.6165029867042798,0.0,22.28422052541558,316.798583984375,213.828811645508,102.96977233886699,15263522.292053223,245.20921359141659,9.814932521421992,243.9230117797855,0.1076497691030544,288.5415372122599,10.81615804353777,290.941635131836,-0.379251868610668,9
0.0,validate,246840.0,276.87197125123606,280.77479103755707,281.982421875,-0.5932389741710207,0.0,22.658095152000875,326.378234863281,217.430526733398,108.94770812988301,15309912.52230835,248.9634308683043,12.086476222116072,247.0005416870115,0.17283003969430147,291.1535628879499,9.940227630132298,293.8441314697265,-0.3583997444202312,10
0.0,validate,227715.0,275.4602077357747,279.04639593850237,280.4498596191405,-0.5681847261683329,0.0,21.378056050150935,306.182647705078,216.586685180664,89.595962524414,15231847.646957397,244.88637330151604,7.476796940554725,244.222610473633,0.09662269216038223,287.0199745196286,11.02846617788261,289.775909423828,-0.50982869124435,11
0.0,validate,252705.0,277.0169565418252,280.87258900646935,282.0374755859375,-0.5983450628894385,0.0,22.52224192586878,325.713500976562,216.992553710938,108.72094726562398,15317929.628936768,248.75759407677324,11.7510713971203,247.485488891602,0.12718809294711902,290.9486383532404,10.07246148379526,293.633850097656,-0.3471008288731312,12
0.0,validate,0.0,4.752890798862575,4.920950382094579,4.95273804664612,-2.4185780997914543,1.0,0.47949639838524116,5.07653522491455,2.63631916046143,2.44021606445312,262815.84961390495,3.3377597163849138,0.26104249610617236,3.31784772872925,-0.031164970770199463,4.883704524190291,0.20649512303405002,4.95939636230469,-2.441079640330048,13
0.0,validate,243525.0,275.98677944336777,279.88239877286776,280.903839111328,-0.6168210882817899,0.0,22.350544121077938,317.271453857422,216.067993164062,101.20346069336,15260964.956100464,245.7072614138529,10.450230185896364,244.393218994141,0.20421973649205002,288.7814357072864,10.647352776949312,291.136138916016,-0.3469894986614307,14
0.0,validate,0.0,4.756335491409387,4.924275757844053,4.954232454299925,-2.4279707535507433,1.0,0.47480134370576405,5.0769739151001,2.62733554840088,2.4496383666992205,263006.3273329735,3.3480701953018266,0.2542171087282552,3.32971143722534,-0.061787469264605786,4.885087363578387,0.2055350803148374,4.961272716522215,-2.4990051335779064,15
0.0,validate,255765.0,276.7788774183503,280.3345846362065,281.15718078613247,-0.5759202694657481,0.0,21.82025862696298,329.522827148438,213.922073364258,115.60075378418,15304764.805725098,250.18959755111817,11.921913984680108,248.675750732422,0.07918067564719727,290.43047172082197,9.912173241589597,292.886413574219,-0.2256038721063946,16
0.0,validate,0.0,204.18418521985964,203.6315628609165,203.4547271728515,0.15273412799703082,0.0,10.553251736426335,223.401092529297,187.417434692383,35.98365783691398,11290568.705917358,195.60247912846216,4.7495306485666395,194.45819091796898,0.43368807205001547,214.4766347258655,4.860822299678488,215.40034484863298,-0.22876582793322392,17
0.0,validate,222615.0,275.52946590301065,278.98108864141005,280.451156616211,-0.5415452173207056,0.0,21.265351463104697,311.242340087891,222.474563598633,88.76777648925801,15235677.346572876,247.34538787836462,8.99000318192902,244.791061401367,0.5293443108706506,288.21034260607854,10.055529356180687,290.866088867188,-0.454553870147099,18
0.0,validate,0.0,204.41072195409626,205.91813441488165,207.258148193359,-0.5396115153058015,0.0,9.64415853404686,223.827011108398,184.598724365234,39.228286743164006,11303095.281173706,193.8341315454149,5.739407051386341,192.38297271728499,0.43343933035063653,211.22568451432306,3.632094643835739,211.2991027832035,0.018390171042554256,19
0.0,validate,0.0,203.70237508719717,203.64171697014214,203.042510986328,0.021386361350112685,0.0,11.034666831432954,221.846969604492,183.187545776367,38.659423828125,11263926.532821655,193.64076589325163,4.560690428250282,193.844436645508,-0.06489319982583729,213.4058283106879,5.229201210940903,214.827621459961,-0.41570850509580354,20
0.0,validate,0.0,203.5488713088411,204.10523717127037,204.4486846923825,-0.19311074939543904,0.0,9.959971892660354,220.789199829102,184.547943115234,36.24125671386798,11255438.387893677,193.90907063522928,4.556040818943789,193.748352050781,-0.15039272933371864,211.93614013531513,4.031657381075177,213.29508972168,-0.6370330801379226,21
0.0,validate,0.0,204.66850134481987,205.42042015646427,207.12092590332048,-0.27746158883429967,0.0,9.33926543619517,221.854049682617,186.988754272461,34.865295410155994,11317349.45036316,195.28889491058325,4.854988253371616,194.88056945800798,0.23320987160235795,211.93592011881114,3.9444165547841683,211.46045684814447,0.13703164253636602,22
0.0,validate,0.0,4.795793513724305,4.956967587453474,4.979233741760256,-2.417844260849917,1.0,0.4749723724505605,5.16796731948853,2.63398385047913,2.5339834690094,265188.19813489914,3.38827881647732,0.2596040082364544,3.37703371047974,-0.10415149618887508,4.923961472679235,0.2077967971860098,4.98580265045166,-2.3836016488574376,23
0.0,validate,0.0,203.4267739808118,204.1127061843297,205.8854370117185,-0.2500995505423496,0.0,9.041860696664209,218.305114746094,187.029754638672,31.275360107422017,11248686.894042969,194.15810494585003,3.9236642118525134,193.537475585938,0.32409033375454105,210.86727336619515,3.2713606091774197,211.319763183594,-0.484378531561302,24
0.0,validate,229755.0,275.4514225050807,279.12346479418306,280.643585205078,-0.5765897498766395,0.0,21.48138589615117,309.890655517578,215.441162109375,94.44949340820301,15231361.858840942,245.08936056025829,8.019580917663191,243.41926574707,0.2720764130390123,287.29293958795745,10.797350286575536,289.834747314453,-0.47699812352616916,25
0.0,validate,218535.0,275.00974489831265,278.5057848691725,280.097381591797,-0.5559903337967981,0.0,21.54543208969553,307.458526611328,222.856475830078,84.60205078125,15206938.853897095,246.12559174034715,9.056578958426927,244.214080810547,0.38319328525988955,287.67873410376933,10.26647609761194,290.045562744141,-0.44074266332938694,26
0.0,validate,233580.0,276.5642784759402,280.28180829286794,281.1265258789065,-0.5872760230849047,0.0,22.10217367872575,330.710296630859,219.542999267578,111.16729736328097,15292898.34260559,252.92549384609683,13.963599272953244,250.96805572509749,0.05641061071697163,291.995622818234,8.787106795043776,294.070297241211,-0.2654432053247454,27
0.0,validate,0.0,204.8964723381731,206.6529748102476,208.52486419677751,-0.6261129355981069,0.0,9.211170141617915,219.98991394043,187.051422119141,32.938491821289006,11329955.334411621,193.41497436417745,4.811423467208073,191.584136962891,0.8217439403143765,210.93424674945476,3.392968842147477,211.391967773438,-0.20890798789385187,28
0.0,validate,221085.0,275.3782412418061,278.82590719585545,280.420684814453,-0.5431799505919122,0.0,21.40415943327632,307.8291015625,224.309616088867,83.51948547363301,15227315.22770691,246.9639749779396,8.981962909711145,244.949264526367,0.42395654597525867,288.11520902960825,10.158604115168535,290.677795410156,-0.4724036859493013,29
0.0,validate,0.0,4.755878901652371,4.919078308043152,4.9364602565765345,-2.4280254462598583,1.0,0.4719826261917085,5.0893030166626,2.64355802536011,2.4457449913024902,262981.0797457695,3.354921853534555,0.25969454775697365,3.34289455413818,-0.06833510791199321,4.8830276022814285,0.20632042600183517,4.94755172729492,-2.432632099413661,30
0.0,validate,226950.0,275.47149677050334,279.05824638282536,280.692810058594,-0.5692587177188813,0.0,21.423588766777435,308.035095214844,215.093566894531,92.94152832031298,15232471.885421753,244.9414359398844,7.640948728791317,244.0973205566405,0.13063928698484328,287.09350194961985,11.025941515103408,289.719253540039,-0.5151774977799528,31
0.0,validate,0.0,4.789346073654963,4.952315701434608,4.972362995147705,-2.405834920334547,1.0,0.4750081892330001,5.18118715286255,2.59380412101746,2.5873830318450897,264831.68048882484,3.3858423543454346,0.25464214206436697,3.37525939941406,-0.18567741055813333,4.917874287996059,0.20844203137823958,4.98084497451782,-2.4159245392499447,32
0.0,validate,266730.0,276.99219117920705,280.8333244464002,281.94169616699196,-0.5933912424598076,0.0,22.52441988852908,328.511932373047,217.499908447266,111.012023925781,15316560.203445435,250.83917372884196,13.029668127648565,248.651138305664,0.10979252880549936,291.85211303672855,9.471479910199848,294.449279785156,-0.3770067364429232,33
0.0,validate,0.0,4.7936546642600595,4.9553926789284155,4.98063945770264,-2.4003976766076134,1.0,0.48140250136440244,5.16845607757568,2.64358830451965,2.52486777305603,265069.92831492424,3.376877632873926,0.2656858807737381,3.35905647277832,-0.029570841718327693,4.924804026889607,0.20894291167045084,4.98863220214844,-2.2962466213887813,34
0.0,validate,0.0,4.773632030433941,4.94208709884203,4.976694107055665,-2.425288945132683,1.0,0.47367199999119575,5.0848560333252,2.65621566772461,2.42864036560059,263962.7567548752,3.3650283154242677,0.2559387037414631,3.35317349433899,-0.060248403918334525,4.9006871357388295,0.20876059100358282,4.98544502258301,-2.4733748247098273,35
0.0,validate,254490.0,276.4982091356759,280.45757248630304,281.55683898925747,-0.6206236387093071,0.0,22.453061181945397,320.269866943359,215.626083374023,104.64378356933597,15289244.972366333,246.1247396927319,10.521180804267404,244.587341308594,0.20113375208166248,289.421673680436,10.582934529343504,291.903533935547,-0.33776541052775877,36
0.0,validate,0.0,204.36808329296332,206.10790429887652,208.488410949707,-0.6533174012666358,0.0,9.396657852429566,219.418731689453,184.752410888672,34.66632080078102,11300737.5337677,191.9568105141587,4.257869684522601,190.915397644043,0.5711689594781261,210.35216109786143,3.471201502034923,210.37845611572249,-0.1915623438017718,37
0.0,validate,0.0,4.762953280191006,4.928621246209807,4.960424423217775,-2.414763215895881,1.0,0.4721558524435465,5.10415458679199,2.64912056922913,2.4550340175628604,263372.2645814419,3.3665395697198526,0.25918576063274784,3.35817456245422,-0.07709803452174166,4.890380991692794,0.20727908646912288,4.9708967208862305,-2.4229732116536162,38
0.0,validate,240975.0,276.63367544887245,280.2640728479958,281.058288574219,-0.5830838872228467,0.0,22.014401447819935,330.879852294922,217.971862792969,112.90798950195298,15296735.71762085,252.4969502674045,13.569664068658792,250.653381347656,0.04567877754009549,291.6952925281009,9.042012986468338,293.854034423828,-0.2573174249163097,39
1.0,train,0.0,2.02412013147129e-06,1.3962202251709902e-06,1.204085208428295e-06,3.093146504934907,0.0,2.0192557154137805e-06,2.48189699050272e-05,4.46828806843769e-07,2.437214109818343e-05,0.11192574678983647,1.9697106385452815e-06,1.8230259207517237e-06,1.199760674808205e-06,2.458107017547972,1.5645289369620683e-05,2.5598862970930152e-06,1.48531144077424e-05,0.8013375025070127,40
1.0,train,325635.0,0.47587684169070393,-0.818104660605093,-1.46854215860367,0.24392411661431376,0.0,26.80041977898251,71.9961853027344,-71.6245193481445,143.6207046508789,26314.085838129165,-21.159260341909228,12.970971822922394,-20.060853958129897,-0.35869911499090396,23.886923320427613,16.088766530777818,21.654838562011697,0.5732445073953172,41
