"","-90","-89.0575916230366","-88.1151832460733","-87.1727748691099","-86.2303664921466","-85.2879581151832","-84.3455497382199","-83.4031413612565","-82.4607329842932","-81.5183246073298","-80.5759162303665","-79.6335078534031","-78.6910994764398","-77.7486910994764","-76.8062827225131","-75.8638743455497","-74.9214659685864","-73.979057591623","-73.0366492146597","-72.0942408376963","-71.151832460733","-70.2094240837696","-69.2670157068063","-68.3246073298429","-67.3821989528796","-66.4397905759162","-65.4973821989529","-64.5549738219895","-63.6125654450262","-62.6701570680628","-61.7277486910995","-60.7853403141361","-59.8429319371728","-58.9005235602094","-57.9581151832461","-57.0157068062827","-56.0732984293194","-55.130890052356","-54.1884816753927","-53.2460732984293","-52.303664921466","-51.3612565445026","-50.4188481675393","-49.4764397905759","-48.5340314136126","-47.5916230366492","-46.6492146596859","-45.7068062827225","-44.7643979057592","-43.8219895287958","-42.8795811518325","-41.9371727748691","-40.9947643979058","-40.0523560209424","-39.1099476439791","-38.1675392670157","-37.2251308900524","-36.282722513089","-35.3403141361257","-34.3979057591623","-33.455497382199","-32.5130890052356","-31.5706806282722","-30.6282722513089","-29.6858638743456","-28.7434554973822","-27.8010471204189","-26.8586387434555","-25.9162303664921","-24.9738219895288","-24.0314136125654","-23.0890052356021","-22.1465968586387","-21.2041884816754","-20.261780104712","-19.3193717277487","-18.3769633507853","-17.434554973822","-16.4921465968586","-15.5497382198953","-14.6073298429319","-13.6649214659686","-12.7225130890052","-11.7801047120419","-10.8376963350785","-9.89528795811519","-8.95287958115183","-8.01047120418848","-7.06806282722513","-6.12565445026178","-5.18324607329843","-4.24083769633508","-3.29842931937173","-2.35602094240838","-1.41361256544502","-0.471204188481678","0.471204188481678","1.41361256544502","2.35602094240838","3.29842931937172","4.24083769633508","5.18324607329843","6.12565445026178","7.06806282722513","8.01047120418848","8.95287958115183","9.89528795811518","10.8376963350785","11.7801047120419","12.7225130890052","13.6649214659686","14.6073298429319","15.5497382198953","16.4921465968586","17.434554973822","18.3769633507853","19.3193717277487","20.261780104712","21.2041884816754","22.1465968586387","23.0890052356021","24.0314136125654","24.9738219895288","25.9162303664921","26.8586387434555","27.8010471204188","28.7434554973822","29.6858638743455","30.6282722513089","31.5706806282723","32.5130890052356","33.455497382199","34.3979057591623","35.3403141361257","36.282722513089","37.2251308900524","38.1675392670157","39.1099476439791","40.0523560209424","40.9947643979058","41.9371727748691","42.8795811518325","43.8219895287958","44.7643979057592","45.7068062827225","46.6492146596859","47.5916230366492","48.5340314136126","49.4764397905759","50.4188481675393","51.3612565445026","52.303664921466","53.2460732984293","54.1884816753927","55.130890052356","56.0732984293194","57.0157068062827","57.9581151832461","58.9005235602094","59.8429319371728","60.7853403141361","61.7277486910995","62.6701570680628","63.6125654450262","64.5549738219895","65.4973821989529","66.4397905759162","67.3821989528796","68.3246073298429","69.2670157068063","70.2094240837696","71.151832460733","72.0942408376963","73.0366492146597","73.979057591623","74.9214659685864","75.8638743455497","76.8062827225131","77.7486910994764","78.6910994764398","79.6335078534031","80.5759162303665","81.5183246073298","82.4607329842932","83.4031413612565","84.3455497382199","85.2879581151832","86.2303664921466","87.17277486911","88.1151832460733","89.0575916230366","90"
"-178.75",240.599700927734,240.308837890625,240.786987304688,241.760391235352,244.598358154297,252.519454956055,262.368347167969,264.165771484375,264.901153564453,263.905151367188,263.234313964844,261.800659179688,261.423858642578,266.423706054688,268.225158691406,268.357727050781,268.174072265625,268.059906005859,268.285461425781,269.048797607422,269.714019775391,270.139801025391,270.475280761719,270.856597900391,271.442443847656,271.959350585938,272.418975830078,273.143249511719,274.089874267578,274.9638671875,275.714294433594,276.373321533203,276.995208740234,277.53955078125,278.042938232422,278.534240722656,279.060791015625,279.542755126953,280.038208007812,280.523773193359,281.069030761719,281.626556396484,282.2685546875,283.009490966797,283.881195068359,284.808441162109,285.719970703125,286.684875488281,287.802307128906,289.039306640625,290.195343017578,291.146697998047,291.902954101562,292.435150146484,292.879333496094,293.217834472656,293.433410644531,293.595733642578,293.7802734375,294.070159912109,294.440673828125,294.755859375,294.951446533203,295.138549804688,295.36376953125,295.652160644531,296.034210205078,296.431335449219,296.816253662109,297.216613769531,297.629669189453,298.067138671875,298.477142333984,298.83349609375,299.195373535156,299.513122558594,299.842926025391,300.132354736328,300.280914306641,300.419830322266,300.687927246094,300.898345947266,300.963287353516,300.962585449219,300.946166992188,300.956146240234,300.873962402344,300.746276855469,300.605072021484,300.398834228516,300.1171875,299.776916503906,299.41943359375,299.123962402344,298.902679443359,298.810180664062,298.786468505859,298.780853271484,298.831970214844,298.957427978516,299.181854248047,299.466674804688,299.756652832031,299.975280761719,300.018707275391,299.885223388672,299.682189941406,299.420959472656,299.164459228516,298.926879882812,298.706237792969,298.494812011719,298.279052734375,298.024322509766,297.717742919922,297.346252441406,296.983123779297,296.725799560547,296.445678710938,296.020080566406,295.53515625,294.959777832031,294.271392822266,293.401245117188,292.498199462891,291.638885498047,290.822601318359,290.071014404297,289.231597900391,288.3759765625,287.468658447266,286.460998535156,285.668823242188,284.777282714844,283.893096923828,282.941864013672,281.91015625,281.011871337891,280.167083740234,279.538665771484,278.853820800781,278.232360839844,277.584045410156,277.020904541016,276.573944091797,276.239715576172,275.981231689453,275.707824707031,275.502716064453,275.305847167969,275.114044189453,274.843811035156,274.582092285156,274.199981689453,273.834869384766,273.283203125,272.694946289062,271.530883789062,270.052795410156,267.6669921875,265.013122558594,260.027557373047,255.782119750977,252.69596862793,251.163543701172,247.975143432617,241.980560302734,239.384048461914,239.199020385742,240.742004394531,241.472549438477,240.676177978516,241.971893310547,241.942962646484,241.536926269531,241.256057739258,241.281555175781,241.418594360352,241.466690063477,241.439865112305,241.643035888672,241.772827148438,241.9423828125,242.232482910156,242.427215576172,242.523834228516,242.835113525391,243.007034301758,242.947372436523,242.642532348633,242.684143066406,242.84684753418
"-177.5",240.587753295898,240.341049194336,240.824249267578,241.76057434082,244.691940307617,253.144104003906,262.858093261719,264.723022460938,265.322601318359,263.813934326172,262.625762939453,261.63916015625,261.491882324219,266.165069580078,267.426391601562,267.592651367188,267.623992919922,267.643981933594,267.994171142578,268.790710449219,269.512664794922,270.007659912109,270.381866455078,270.770355224609,271.384643554688,271.946197509766,272.468933105469,273.206420898438,274.124633789062,274.967163085938,275.682861328125,276.32421875,276.941375732422,277.489501953125,278.009857177734,278.519622802734,279.054046630859,279.561401367188,280.049438476562,280.522247314453,281.077575683594,281.666168212891,282.320159912109,283.044982910156,283.924713134766,284.840911865234,285.733825683594,286.687805175781,287.734130859375,288.837707519531,289.880615234375,290.774078369141,291.48876953125,292.071716308594,292.515289306641,292.896331787109,293.144348144531,293.388092041016,293.67724609375,294.004913330078,294.377075195312,294.671661376953,294.859527587891,295.055480957031,295.297729492188,295.617279052734,296.023895263672,296.441986083984,296.841552734375,297.229797363281,297.653778076172,298.088897705078,298.506378173828,298.861602783203,299.190551757812,299.472259521484,299.770660400391,300.055541992188,300.258056640625,300.455322265625,300.731018066406,300.932769775391,300.977722167969,300.950012207031,300.904479980469,300.903045654297,300.852020263672,300.707611083984,300.547119140625,300.315704345703,300.044799804688,299.719757080078,299.361846923828,299.060180664062,298.809173583984,298.692840576172,298.664276123047,298.684234619141,298.751953125,298.876708984375,299.099456787109,299.420349121094,299.726135253906,299.955169677734,299.998260498047,299.858825683594,299.643127441406,299.386047363281,299.137481689453,298.903747558594,298.689971923828,298.485137939453,298.273406982422,298.029296875,297.731475830078,297.33837890625,296.927886962891,296.613616943359,296.33154296875,295.923675537109,295.429626464844,294.876434326172,294.217529296875,293.374176025391,292.492797851562,291.639709472656,290.794403076172,290.0576171875,289.251892089844,288.385009765625,287.489776611328,286.468780517578,285.677612304688,284.815643310547,283.922729492188,283.023529052734,282.001098632812,281.125701904297,280.291412353516,279.682281494141,279.061859130859,278.4716796875,277.861297607422,277.279754638672,276.837036132812,276.475006103516,276.219940185547,275.952758789062,275.756805419922,275.540618896484,275.33251953125,275.051574707031,274.78125,274.432067871094,274.071533203125,273.555755615234,272.936614990234,271.724029541016,270.027008056641,267.453369140625,264.471588134766,260.362426757812,256.697631835938,253.469665527344,250.976715087891,247.980178833008,241.826675415039,239.836196899414,240.344009399414,241.638061523438,242.08869934082,242.302047729492,242.155197143555,241.854019165039,241.39338684082,241.063003540039,241.145294189453,241.332229614258,241.429702758789,241.425445556641,241.740783691406,241.82844543457,241.982376098633,242.257308959961,242.447357177734,242.562149047852,242.856018066406,243.023468017578,242.962707519531,242.648529052734,242.687286376953,242.845916748047
"-176.25",241.149765014648,240.194854736328,240.880905151367,241.903991699219,244.558135986328,253.323684692383,263.343811035156,264.48876953125,264.689392089844,263.645446777344,261.913208007812,261.30810546875,261.240264892578,265.783813476562,266.737915039062,267.056121826172,267.148986816406,267.270843505859,267.755035400391,268.610687255859,269.377380371094,269.927490234375,270.267883300781,270.740905761719,271.342864990234,271.914825439453,272.494781494141,273.254302978516,274.143096923828,274.948059082031,275.633422851562,276.272430419922,276.889953613281,277.442443847656,277.982727050781,278.505096435547,279.055603027344,279.57958984375,280.070007324219,280.530212402344,281.069458007812,281.654235839844,282.321380615234,283.022674560547,283.879089355469,284.795257568359,285.714416503906,286.703369140625,287.728363037109,288.719055175781,289.705291748047,290.532562255859,291.188415527344,291.796997070312,292.252197265625,292.658996582031,292.972351074219,293.322845458984,293.642608642578,293.954467773438,294.285369873047,294.560363769531,294.748870849609,294.95947265625,295.232666015625,295.591369628906,296.025360107422,296.46630859375,296.885650634766,297.271392822266,297.649047851562,298.067565917969,298.495758056641,298.848419189453,299.177612304688,299.478271484375,299.784454345703,300.064788818359,300.328979492188,300.576446533203,300.792327880859,300.880706787109,300.920196533203,300.916961669922,300.861328125,300.829132080078,300.777587890625,300.634246826172,300.475555419922,300.242248535156,299.968597412109,299.655548095703,299.295471191406,298.987335205078,298.716949462891,298.584320068359,298.545074462891,298.590118408203,298.675109863281,298.806671142578,299.028533935547,299.373474121094,299.691375732422,299.924072265625,299.970092773438,299.8349609375,299.611602783203,299.351501464844,299.105194091797,298.876831054688,298.669189453125,298.466888427734,298.264953613281,298.032043457031,297.740875244141,297.349914550781,296.912902832031,296.540100097656,296.230285644531,295.845062255859,295.350372314453,294.809143066406,294.172943115234,293.353729248047,292.516326904297,291.684661865234,290.789184570312,290.021667480469,289.198181152344,288.322113037109,287.478912353516,286.512420654297,285.714965820312,284.868499755859,283.961883544922,283.111785888672,282.097900390625,281.243377685547,280.432159423828,279.823974609375,279.254638671875,278.69384765625,278.124847412109,277.522033691406,277.082580566406,276.698089599609,276.436981201172,276.161224365234,275.97021484375,275.746734619141,275.515563964844,275.204986572266,274.899475097656,274.591796875,274.236450195312,273.747314453125,273.090057373047,271.898864746094,269.946350097656,267.059265136719,263.086364746094,259.274841308594,256.377105712891,253.885635375977,250.494995117188,246.293823242188,241.380340576172,240.10205078125,241.528076171875,242.543701171875,242.743515014648,242.735794067383,242.331878662109,241.777236938477,241.287673950195,240.904235839844,240.982376098633,241.221908569336,241.375534057617,241.420852661133,241.827941894531,241.910049438477,242.044723510742,242.260284423828,242.440093994141,242.596878051758,242.870025634766,243.039779663086,242.967269897461,242.659790039062,242.691177368164,242.845077514648
"-175",241.068176269531,240.188674926758,240.907440185547,242.005783081055,244.989242553711,253.896713256836,263.134490966797,264.477966308594,264.193450927734,263.104248046875,261.984405517578,260.975799560547,260.983184814453,265.311767578125,266.201873779297,266.632202148438,266.781158447266,266.997375488281,267.593017578125,268.471405029297,269.292022705078,269.883117675781,270.188629150391,270.702423095703,271.293518066406,271.882720947266,272.50830078125,273.284759521484,274.141632080078,274.914733886719,275.577819824219,276.222442626953,276.837463378906,277.397857666016,277.955230712891,278.490966796875,279.050445556641,279.565277099609,280.050048828125,280.497161865234,281.044403076172,281.632385253906,282.301208496094,282.978729248047,283.82666015625,284.752410888672,285.710205078125,286.713653564453,287.738220214844,288.679412841797,289.598236083984,290.348327636719,290.969512939453,291.56591796875,292.051879882812,292.505310058594,292.863189697266,293.265380859375,293.577728271484,293.877990722656,294.167572021484,294.426208496094,294.634246826172,294.872192382812,295.176239013672,295.572082519531,296.023223876953,296.476623535156,296.908813476562,297.284912109375,297.609588623047,297.996948242188,298.432861328125,298.810638427734,299.165252685547,299.496307373047,299.850830078125,300.175537109375,300.446044921875,300.666351318359,300.804504394531,300.821533203125,300.858520507812,300.846801757812,300.797821044922,300.784088134766,300.705261230469,300.554107666016,300.395202636719,300.169616699219,299.893737792969,299.578155517578,299.214691162109,298.901306152344,298.623321533203,298.480682373047,298.434753417969,298.50048828125,298.615905761719,298.7568359375,298.979064941406,299.327972412109,299.644592285156,299.883422851562,299.943634033203,299.815521240234,299.590759277344,299.329406738281,299.077880859375,298.845367431641,298.643341064453,298.443481445312,298.249603271484,298.031524658203,297.744567871094,297.357543945312,296.914154052734,296.498718261719,296.159271240234,295.79541015625,295.315734863281,294.781890869141,294.162872314453,293.348236083984,292.543243408203,291.721343994141,290.795989990234,289.997680664062,289.169464111328,288.291839599609,287.495788574219,286.598907470703,285.774688720703,284.939819335938,284.011291503906,283.187316894531,282.212860107422,281.358581542969,280.580108642578,279.956817626953,279.427337646484,278.886871337891,278.360778808594,277.745178222656,277.292907714844,276.907806396484,276.626342773438,276.3544921875,276.152740478516,275.940277099609,275.661224365234,275.327178955078,274.989166259766,274.714141845703,274.358306884766,273.921051025391,273.204467773438,272.064483642578,269.856536865234,266.728149414062,261.458312988281,257.636993408203,255.23583984375,253.707809448242,250.333084106445,243.354385375977,240.727203369141,241.291107177734,242.644088745117,243.366546630859,243.237030029297,242.925186157227,242.409927368164,241.745178222656,241.202728271484,240.749725341797,240.784255981445,241.07600402832,241.296844482422,241.464874267578,241.872329711914,241.980377197266,242.108322143555,242.263534545898,242.427536010742,242.614303588867,242.878784179688,243.053863525391,242.970840454102,242.674942016602,242.695373535156,242.844299316406
"-173.75",240.58625793457,240.24430847168,240.958602905273,242.094497680664,245.279220581055,254.541961669922,263.154388427734,264.304656982422,264.518218994141,263.072052001953,261.657135009766,261.169311523438,261.177825927734,264.96533203125,265.815277099609,266.255493164062,266.520721435547,266.792907714844,267.412963867188,268.306274414062,269.183654785156,269.814453125,270.143524169922,270.659790039062,271.238098144531,271.848602294922,272.518798828125,273.297485351562,274.12060546875,274.871612548828,275.518341064453,276.166442871094,276.778259277344,277.349609375,277.924652099609,278.478210449219,279.033660888672,279.535430908203,280.001373291016,280.449554443359,281.022399902344,281.606811523438,282.265228271484,282.934631347656,283.785552978516,284.735626220703,285.69677734375,286.657470703125,287.654754638672,288.586761474609,289.458282470703,290.152679443359,290.771301269531,291.377746582031,291.901153564453,292.3828125,292.782836914062,293.180328369141,293.484985351562,293.774627685547,294.031433105469,294.281127929688,294.520812988281,294.802947998047,295.141693115234,295.559326171875,296.018249511719,296.466278076172,296.884429931641,297.234527587891,297.537933349609,297.904632568359,298.3564453125,298.772796630859,299.166320800781,299.505889892578,299.909057617188,300.278991699219,300.554321289062,300.707458496094,300.781799316406,300.776550292969,300.813690185547,300.802276611328,300.762725830078,300.743438720703,300.649780273438,300.492401123047,300.339935302734,300.105194091797,299.817016601562,299.494018554688,299.126403808594,298.81103515625,298.535430908203,298.375885009766,298.330780029297,298.417114257812,298.562622070312,298.718658447266,298.94482421875,299.288421630859,299.595642089844,299.845886230469,299.916320800781,299.791259765625,299.573547363281,299.314117431641,299.055755615234,298.817810058594,298.6171875,298.419311523438,298.228881835938,298.025756835938,297.751129150391,297.369842529297,296.921020507812,296.477386474609,296.110473632812,295.759033203125,295.301330566406,294.759674072266,294.148284912109,293.347412109375,292.540435791016,291.737670898438,290.829437255859,290.012084960938,289.207672119141,288.325042724609,287.540313720703,286.68505859375,285.835784912109,285.022766113281,284.079315185547,283.276611328125,282.348388671875,281.487701416016,280.743591308594,280.101043701172,279.599060058594,279.051788330078,278.548309326172,277.957580566406,277.479705810547,277.092651367188,276.781524658203,276.532806396484,276.309295654297,276.085235595703,275.771820068359,275.461730957031,275.113647460938,274.850067138672,274.48779296875,274.076477050781,273.311553955078,272.165710449219,269.869995117188,266.493743896484,260.674560546875,256.646301269531,254.288864135742,253.06022644043,249.777618408203,242.980758666992,241.04557800293,242.521743774414,243.855682373047,244.167633056641,243.663177490234,243.155975341797,242.476058959961,241.707977294922,241.040618896484,240.591400146484,240.574035644531,240.898147583008,241.168258666992,241.503479003906,241.89631652832,242.033325195312,242.153762817383,242.263534545898,242.415725708008,242.614791870117,242.876937866211,243.077377319336,242.971466064453,242.68928527832,242.699569702148,242.843597412109
"-172.5",241.025817871094,240.497680664062,240.98942565918,242.373809814453,245.426971435547,255.103713989258,263.025451660156,264.186492919922,264.04541015625,262.936187744141,261.573852539062,260.871704101562,261.3017578125,264.75439453125,265.556610107422,265.983154296875,266.333312988281,266.637023925781,267.187194824219,268.064666748047,269.006103515625,269.715667724609,270.119598388672,270.623138427734,271.203369140625,271.814544677734,272.524627685547,273.296417236328,274.083740234375,274.811584472656,275.45751953125,276.108917236328,276.716369628906,277.299560546875,277.890167236328,278.459442138672,279.008575439453,279.488616943359,279.940216064453,280.396606445312,280.9873046875,281.559112548828,282.19140625,282.865173339844,283.722808837891,284.683044433594,285.607543945312,286.521820068359,287.478942871094,288.413482666016,289.261016845703,289.958953857422,290.594482421875,291.231689453125,291.786407470703,292.284576416016,292.71044921875,293.092376708984,293.382049560547,293.649505615234,293.898529052734,294.159545898438,294.436767578125,294.760192871094,295.121551513672,295.551330566406,296.005065917969,296.437072753906,296.829803466797,297.152130126953,297.435485839844,297.797088623047,298.278045654297,298.741027832031,299.133758544922,299.480590820312,299.909881591797,300.278717041016,300.558380126953,300.678802490234,300.691253662109,300.692352294922,300.762939453125,300.785949707031,300.740570068359,300.675750732422,300.573028564453,300.450164794922,300.320465087891,300.055145263672,299.742553710938,299.408020019531,299.0322265625,298.715667724609,298.445648193359,298.270965576172,298.229919433594,298.334899902344,298.503570556641,298.677520751953,298.914642333984,299.245788574219,299.549865722656,299.816650390625,299.891296386719,299.766632080078,299.556518554688,299.298736572266,299.038635253906,298.794860839844,298.596374511719,298.40380859375,298.210723876953,298.015869140625,297.759338378906,297.386901855469,296.932312011719,296.457733154297,296.065155029297,295.706115722656,295.283447265625,294.726745605469,294.115478515625,293.340301513672,292.524810791016,291.740142822266,290.870269775391,290.045440673828,289.264282226562,288.367858886719,287.565368652344,286.731842041016,285.863342285156,285.080200195312,284.156616210938,283.370391845703,282.489715576172,281.617950439453,280.908569335938,280.257568359375,279.757446289062,279.214874267578,278.707366943359,278.153198242188,277.656066894531,277.265197753906,276.924682617188,276.687622070312,276.438598632812,276.214141845703,275.893615722656,275.603576660156,275.281463623047,275.003845214844,274.666229248047,274.230804443359,273.466857910156,272.243835449219,270.071533203125,266.465057373047,261.132843017578,256.624267578125,254.048858642578,252.434692382812,249.274291992188,243.759475708008,242.247619628906,244.197799682617,245.036437988281,244.933349609375,244.141738891602,243.469924926758,242.558776855469,241.687484741211,240.871109008789,240.424865722656,240.384811401367,240.711349487305,241.06965637207,241.529571533203,241.890838623047,242.070877075195,242.172180175781,242.257049560547,242.406356811523,242.596878051758,242.872695922852,243.101226806641,242.96989440918,242.702911376953,242.703796386719,242.842956542969
"-171.25",241.032775878906,240.217880249023,241.012283325195,242.36083984375,246.121444702148,256.049896240234,263.071929931641,264.159057617188,264.380218505859,262.781127929688,261.335418701172,260.714447021484,261.569427490234,264.566925048828,265.355010986328,265.783447265625,266.166870117188,266.494415283203,266.999237060547,267.865875244141,268.7685546875,269.597351074219,270.078063964844,270.57568359375,271.184326171875,271.801574707031,272.527221679688,273.282104492188,274.036071777344,274.737457275391,275.378570556641,276.037017822266,276.658508300781,277.257843017578,277.859985351562,278.44287109375,278.976379394531,279.438995361328,279.885833740234,280.350219726562,280.930053710938,281.493835449219,282.104095458984,282.782592773438,283.624084472656,284.555419921875,285.475067138672,286.345672607422,287.261962890625,288.185638427734,289.046539306641,289.776641845703,290.461639404297,291.130676269531,291.7080078125,292.197326660156,292.618713378906,292.986511230469,293.275451660156,293.52587890625,293.790924072266,294.070068359375,294.378265380859,294.735809326172,295.113220214844,295.540405273438,295.990692138672,296.408142089844,296.773742675781,297.075744628906,297.345397949219,297.707305908203,298.2041015625,298.706604003906,299.113098144531,299.441741943359,299.864166259766,300.214996337891,300.493896484375,300.618408203125,300.643249511719,300.705413818359,300.773559570312,300.772613525391,300.691284179688,300.569183349609,300.499938964844,300.419311523438,300.313385009766,300.013671875,299.676086425781,299.323913574219,298.936767578125,298.613311767578,298.352508544922,298.1748046875,298.131866455078,298.241088867188,298.425384521484,298.615539550781,298.869781494141,299.184814453125,299.507507324219,299.795013427734,299.865631103516,299.744995117188,299.540466308594,299.276458740234,299.020446777344,298.780029296875,298.579010009766,298.389831542969,298.19677734375,298.006469726562,297.766784667969,297.407012939453,296.955932617188,296.450256347656,296.029571533203,295.647827148438,295.255828857422,294.697631835938,294.08056640625,293.333160400391,292.516326904297,291.731872558594,290.896270751953,290.075836181641,289.292816162109,288.403259277344,287.567932128906,286.753356933594,285.871490478516,285.103088378906,284.231872558594,283.446563720703,282.618377685547,281.743225097656,281.055877685547,280.418090820312,279.926879882812,279.389465332031,278.863586425781,278.343139648438,277.833068847656,277.446807861328,277.071838378906,276.816864013672,276.558410644531,276.330291748047,276.025939941406,275.748168945312,275.460144042969,275.172637939453,274.854888916016,274.354278564453,273.615875244141,272.339080810547,270.408477783203,266.718872070312,262.189788818359,257.481567382812,254.587966918945,252.471496582031,250.296051025391,247.713302612305,244.55436706543,245.844299316406,246.197738647461,245.634048461914,244.627380371094,243.736389160156,242.721481323242,241.687393188477,240.773223876953,240.261932373047,240.217178344727,240.522689819336,241.014938354492,241.508407592773,241.86833190918,242.064331054688,242.178817749023,242.237380981445,242.390518188477,242.566146850586,242.858139038086,243.126602172852,242.969818115234,242.717559814453,242.708145141602,242.842163085938
"-170",241.068634033203,240.188354492188,240.963562011719,242.652145385742,246.450439453125,256.663421630859,263.20751953125,263.889831542969,264.332275390625,263.119323730469,261.223510742188,260.879913330078,261.436218261719,264.455535888672,265.226348876953,265.657104492188,266.040496826172,266.34814453125,266.843627929688,267.754058837891,268.592742919922,269.474914550781,270.0341796875,270.549072265625,271.165924072266,271.785217285156,272.512664794922,273.254211425781,273.996002197266,274.681182861328,275.308776855469,275.967926025391,276.60546875,277.219024658203,277.829437255859,278.406097412109,278.929718017578,279.392883300781,279.843963623047,280.306823730469,280.88671875,281.456970214844,282.049194335938,282.722015380859,283.544036865234,284.43896484375,285.341827392578,286.185333251953,287.057403564453,287.981628417969,288.887786865234,289.664093017578,290.374755859375,291.022766113281,291.578002929688,292.086090087891,292.503326416016,292.853118896484,293.147247314453,293.415435791016,293.698822021484,293.996704101562,294.319580078125,294.691528320312,295.088043212891,295.526824951172,295.967346191406,296.368530273438,296.727783203125,297.025817871094,297.295471191406,297.665222167969,298.159088134766,298.669250488281,299.117980957031,299.465881347656,299.8408203125,300.158935546875,300.419219970703,300.5615234375,300.677337646484,300.783966064453,300.819702148438,300.794372558594,300.654327392578,300.476501464844,300.430053710938,300.377990722656,300.261901855469,299.954559326172,299.603851318359,299.231750488281,298.843475341797,298.508911132812,298.248107910156,298.073883056641,298.032348632812,298.146514892578,298.341156005859,298.548309326172,298.810272216797,299.115478515625,299.466888427734,299.765380859375,299.834167480469,299.719299316406,299.521820068359,299.244323730469,298.992065429688,298.764007568359,298.570037841797,298.381195068359,298.194671630859,298.003021240234,297.779876708984,297.427032470703,296.981292724609,296.470733642578,296.032043457031,295.630462646484,295.234069824219,294.696960449219,294.066650390625,293.3310546875,292.510528564453,291.723052978516,290.914337158203,290.094390869141,289.306793212891,288.434661865234,287.582092285156,286.788940429688,285.890899658203,285.128753662109,284.304046630859,283.521392822266,282.752624511719,281.884582519531,281.210327148438,280.594207763672,280.080963134766,279.568084716797,279.028564453125,278.539215087891,278.023956298828,277.644500732422,277.241119384766,276.941223144531,276.676055908203,276.44482421875,276.187438964844,275.918670654297,275.649444580078,275.325225830078,275.020233154297,274.459442138672,273.750549316406,272.47314453125,270.753967285156,267.190795898438,263.26708984375,258.761047363281,255.771636962891,253.490798950195,251.508834838867,249.582717895508,247.316253662109,247.585830688477,247.345840454102,246.362731933594,245.164443969727,244.02278137207,242.919967651367,241.690765380859,240.759826660156,240.113723754883,240.073211669922,240.373840332031,241.012832641602,241.464447021484,241.822494506836,242.030670166016,242.158737182617,242.208145141602,242.354278564453,242.528244018555,242.840637207031,243.147659301758,242.971710205078,242.73323059082,242.712707519531,242.840621948242
"-168.75",241.076797485352,240.358963012695,241.01611328125,242.512878417969,247.057220458984,257.747650146484,263.725860595703,265.186828613281,263.710296630859,262.422058105469,261.037933349609,260.681732177734,261.754547119141,264.4619140625,265.245178222656,265.541168212891,265.92822265625,266.309722900391,266.860870361328,267.588043212891,268.463836669922,269.370208740234,270.024169921875,270.551177978516,271.152160644531,271.749877929688,272.461242675781,273.221038818359,273.950073242188,274.623931884766,275.255645751953,275.921661376953,276.569396972656,277.193145751953,277.795074462891,278.359588623047,278.891662597656,279.357818603516,279.815399169922,280.297027587891,280.882507324219,281.442260742188,282.017730712891,282.689727783203,283.482025146484,284.311676025391,285.176910400391,286.012237548828,286.879638671875,287.805480957031,288.738952636719,289.552856445312,290.253112792969,290.860992431641,291.39453125,291.929595947266,292.339324951172,292.694061279297,292.991607666016,293.289031982422,293.566162109375,293.882568359375,294.239898681641,294.620178222656,295.0244140625,295.489440917969,295.94287109375,296.332489013672,296.695770263672,296.998748779297,297.303466796875,297.683502197266,298.146636962891,298.628631591797,299.072998046875,299.423645019531,299.779113769531,300.069519042969,300.315856933594,300.475616455078,300.636444091797,300.749664306641,300.802062988281,300.798950195312,300.647674560547,300.465515136719,300.379730224609,300.343841552734,300.210876464844,299.890747070312,299.517517089844,299.126129150391,298.749725341797,298.403594970703,298.1484375,297.964782714844,297.918151855469,298.042999267578,298.254730224609,298.474884033203,298.750427246094,299.044006347656,299.423980712891,299.714385986328,299.798492431641,299.69873046875,299.500213623047,299.213500976562,298.955444335938,298.740447998047,298.558044433594,298.368682861328,298.190887451172,298.000732421875,297.784454345703,297.443756103516,297.020294189453,296.509216308594,296.046051025391,295.629760742188,295.218444824219,294.699737548828,294.063018798828,293.331024169922,292.520202636719,291.729095458984,290.939300537109,290.111358642578,289.331268310547,288.476684570312,287.625427246094,286.845489501953,285.942016601562,285.179626464844,284.395324707031,283.6142578125,282.893371582031,282.047821044922,281.378814697266,280.773956298828,280.231994628906,279.741271972656,279.208068847656,278.747650146484,278.248352050781,277.857543945312,277.4375,277.086273193359,276.818939208984,276.580993652344,276.361572265625,276.072814941406,275.793792724609,275.431854248047,275.131805419922,274.598724365234,273.883666992188,272.728454589844,270.995269775391,267.961517333984,264.490814208984,260.653747558594,257.246551513672,255.155151367188,252.927536010742,250.715698242188,249.401901245117,249.127197265625,248.329025268555,247.217315673828,245.811386108398,244.410400390625,243.212936401367,241.772308349609,240.781829833984,240.011810302734,239.952789306641,240.312973022461,240.966278076172,241.417373657227,241.762954711914,241.976593017578,242.134399414062,242.171813964844,242.309494018555,242.475280761719,242.825546264648,243.154174804688,242.976013183594,242.746734619141,242.71745300293,242.839126586914
